RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,DEFUNCION,POBLACION,PROP
514364,2020,Tamaulipas,28,1,25,31270,0.000799488
514366,2020,Tamaulipas,28,2,13,31242.5,0.0004161
514368,2020,Tamaulipas,28,3,9.5,31393,0.000302615
514370,2020,Tamaulipas,28,4,8,31297.5,0.000255611
514372,2020,Tamaulipas,28,5,7,31435,0.000222682
514374,2020,Tamaulipas,28,6,7,31522,0.000222067
514376,2020,Tamaulipas,28,7,7,31590,0.000221589
514378,2020,Tamaulipas,28,8,7,31627,0.00022133
514380,2020,Tamaulipas,28,9,8,31634.5,0.000252888
514382,2020,Tamaulipas,28,10,8,31643,0.000252821
514384,2020,Tamaulipas,28,11,9,31676,0.000284127
514386,2020,Tamaulipas,28,12,11,31670,0.000347332
514388,2020,Tamaulipas,28,13,12,31671.5,0.00037889
514390,2020,Tamaulipas,28,14,15,31662,0.000473754
514392,2020,Tamaulipas,28,15,17.5,31574.5,0.000554245
514394,2020,Tamaulipas,28,16,20,31351.5,0.000637928
514396,2020,Tamaulipas,28,17,23.5,31089.5,0.000755882
514398,2020,Tamaulipas,28,18,26.5,30846.5,0.000859093
514400,2020,Tamaulipas,28,19,29,30575.5,0.000948472
514402,2020,Tamaulipas,28,20,32.5,30281.5,0.001073263
514404,2020,Tamaulipas,28,21,35,29994.5,0.001166881
514406,2020,Tamaulipas,28,22,37,29750.5,0.001243677
514408,2020,Tamaulipas,28,23,39,29562,0.001319261
514410,2020,Tamaulipas,28,24,41.5,29445.5,0.001409383
514412,2020,Tamaulipas,28,25,42.5,29323,0.001449374
514414,2020,Tamaulipas,28,26,44.5,29086.5,0.001529919
514416,2020,Tamaulipas,28,27,45.5,28801.5,0.001579779
514418,2020,Tamaulipas,28,28,46,28445.5,0.001617127
514420,2020,Tamaulipas,28,29,47,28005,0.001678272
514422,2020,Tamaulipas,28,30,47.5,27582.5,0.001722106
514424,2020,Tamaulipas,28,31,47.5,27230.5,0.001744368
514426,2020,Tamaulipas,28,32,49,26868,0.001823731
514428,2020,Tamaulipas,28,33,49,26507,0.001848568
514430,2020,Tamaulipas,28,34,50,26164.5,0.001910986
514432,2020,Tamaulipas,28,35,52,25838.5,0.002012501
514434,2020,Tamaulipas,28,36,53,25533,0.002075745
514436,2020,Tamaulipas,28,37,55,25257.5,0.002177571
514438,2020,Tamaulipas,28,38,57,25011,0.002278997
514440,2020,Tamaulipas,28,39,59,24790.5,0.002379944
514442,2020,Tamaulipas,28,40,62.5,24621,0.002538483
514444,2020,Tamaulipas,28,41,65.5,24512.5,0.002672106
514446,2020,Tamaulipas,28,42,70,24450.5,0.002862927
514448,2020,Tamaulipas,28,43,74.5,24428,0.003049779
514450,2020,Tamaulipas,28,44,80,24418,0.003276272
514452,2020,Tamaulipas,28,45,85.5,24253,0.003525337
514454,2020,Tamaulipas,28,46,92,23993,0.003834452
514456,2020,Tamaulipas,28,47,97,23620.5,0.004106602
514458,2020,Tamaulipas,28,48,104,23138,0.004494771
514460,2020,Tamaulipas,28,49,109,22570.5,0.004829313
514462,2020,Tamaulipas,28,50,116,21959,0.005282572
514464,2020,Tamaulipas,28,51,121,21311,0.005677819
514466,2020,Tamaulipas,28,52,128,20643,0.006200649
514468,2020,Tamaulipas,28,53,134,19980.5,0.006706539
514470,2020,Tamaulipas,28,54,141,19320.5,0.007297948
514472,2020,Tamaulipas,28,55,148,18660,0.007931404
514474,2020,Tamaulipas,28,56,154.5,17992.5,0.008586911
514476,2020,Tamaulipas,28,57,162,17316,0.009355509
514478,2020,Tamaulipas,28,58,169,16621,0.01016786
514480,2020,Tamaulipas,28,59,175,15898,0.011007674
514482,2020,Tamaulipas,28,60,182.5,15150,0.012046205
514484,2020,Tamaulipas,28,61,188,14389,0.013065536
514486,2020,Tamaulipas,28,62,193.5,13613.5,0.014213832
514488,2020,Tamaulipas,28,63,198,12840,0.015420561
514490,2020,Tamaulipas,28,64,203,12074.5,0.01681229
514492,2020,Tamaulipas,28,65,207,11331,0.018268467
514494,2020,Tamaulipas,28,66,211,10602,0.019901905
514496,2020,Tamaulipas,28,67,214,9910,0.021594349
514498,2020,Tamaulipas,28,68,216.5,9230.5,0.023454851
514500,2020,Tamaulipas,28,69,218.5,8578,0.025472138
514502,2020,Tamaulipas,28,70,222,8080,0.027475248
514504,2020,Tamaulipas,28,71,226,7544,0.029957582
514506,2020,Tamaulipas,28,72,229,7034.5,0.032553842
514508,2020,Tamaulipas,28,73,231.5,6556,0.035311165
514510,2020,Tamaulipas,28,74,234.5,6100.5,0.038439472
514512,2020,Tamaulipas,28,75,236.5,5675,0.041674009
514514,2020,Tamaulipas,28,76,237.5,5256.5,0.045182155
514516,2020,Tamaulipas,28,77,238.5,4865,0.049023638
514518,2020,Tamaulipas,28,78,240,4504.5,0.053280053
514520,2020,Tamaulipas,28,79,240,4140,0.057971014
514522,2020,Tamaulipas,28,80,238,3784.5,0.062888096
514524,2020,Tamaulipas,28,81,235,3440,0.068313953
514526,2020,Tamaulipas,28,82,231.5,3116.5,0.074282047
514528,2020,Tamaulipas,28,83,226,2808.5,0.080470002
514530,2020,Tamaulipas,28,84,219.5,2514,0.087311058
514532,2020,Tamaulipas,28,85,212.5,2235,0.0950783
514534,2020,Tamaulipas,28,86,204,1973,0.103395844
514536,2020,Tamaulipas,28,87,194,1725.5,0.112431179
514538,2020,Tamaulipas,28,88,183,1492.5,0.122613065
514540,2020,Tamaulipas,28,89,170.5,1273,0.133935585
514542,2020,Tamaulipas,28,90,156.5,1069.5,0.146330061
514544,2020,Tamaulipas,28,91,142,881.5,0.161089053
514546,2020,Tamaulipas,28,92,126,720.5,0.174878557
514548,2020,Tamaulipas,28,93,110.5,575.5,0.19200695
514550,2020,Tamaulipas,28,94,96,454.5,0.211221122
514552,2020,Tamaulipas,28,95,81.5,351.5,0.231863442
514554,2020,Tamaulipas,28,96,68,266,0.255639098
514556,2020,Tamaulipas,28,97,54.5,196,0.278061224
514558,2020,Tamaulipas,28,98,43,140.5,0.306049822
514560,2020,Tamaulipas,28,99,33,98,0.336734694
514562,2020,Tamaulipas,28,100,24.5,66,0.371212121
514564,2020,Tamaulipas,28,101,18,43,0.418604651
514566,2020,Tamaulipas,28,102,12.5,27,0.462962963
514568,2020,Tamaulipas,28,103,8,16,0.5
514570,2020,Tamaulipas,28,104,5,9,0.555555556
514572,2020,Tamaulipas,28,105,3,5,0.6
514574,2020,Tamaulipas,28,106,2,2.5,0.8
514576,2020,Tamaulipas,28,107,1,1.5,0.666666667
514578,2020,Tamaulipas,28,108,0,0.5,0
514580,2020,Tamaulipas,28,109,0.5,0,0
532182,2020,Tlaxcala,29,0,165,11952.5,0.013804643
532184,2020,Tlaxcala,29,1,11,12032,0.000914229
532186,2020,Tlaxcala,29,2,5.5,12128.5,0.000453477
532188,2020,Tlaxcala,29,3,3.5,12231,0.000286158
532190,2020,Tlaxcala,29,4,3,12119.5,0.000247535
532192,2020,Tlaxcala,29,5,3,12155.5,0.000246802
532194,2020,Tlaxcala,29,6,2.5,12181.5,0.000205229
532196,2020,Tlaxcala,29,7,2.5,12220,0.000204583
532198,2020,Tlaxcala,29,8,2.5,12256,0.000203982
532200,2020,Tlaxcala,29,9,3,12303,0.000243843
532202,2020,Tlaxcala,29,10,3,12353.5,0.000242846
532204,2020,Tlaxcala,29,11,3.5,12402,0.000282213
532206,2020,Tlaxcala,29,12,4,12439,0.000321569
532208,2020,Tlaxcala,29,13,5,12479,0.000400673
532210,2020,Tlaxcala,29,14,6,12529,0.000478889
532212,2020,Tlaxcala,29,15,6.5,12545.5,0.000518114
532214,2020,Tlaxcala,29,16,8,12484,0.00064082
532216,2020,Tlaxcala,29,17,9.5,12399.5,0.00076616
532218,2020,Tlaxcala,29,18,10.5,12310,0.000852965
532220,2020,Tlaxcala,29,19,11.5,12218.5,0.000941196
532222,2020,Tlaxcala,29,20,12.5,12134,0.001030163
532224,2020,Tlaxcala,29,21,14,12057,0.001161151
532226,2020,Tlaxcala,29,22,14.5,11991.5,0.00120919
532228,2020,Tlaxcala,29,23,15.5,11941,0.001298049
532230,2020,Tlaxcala,29,24,16.5,11907,0.001385739
532232,2020,Tlaxcala,29,25,17,11870,0.001432182
532234,2020,Tlaxcala,29,26,18,11794,0.0015262
532236,2020,Tlaxcala,29,27,18,11691.5,0.00153958
532238,2020,Tlaxcala,29,28,18,11551,0.001558307
532240,2020,Tlaxcala,29,29,18,11352.5,0.001585554
532242,2020,Tlaxcala,29,30,18,11137,0.001616234
532244,2020,Tlaxcala,29,31,18.5,10948.5,0.001689729
532246,2020,Tlaxcala,29,32,19,10746.5,0.001768017
532248,2020,Tlaxcala,29,33,19,10541,0.001802486
532250,2020,Tlaxcala,29,34,19,10334,0.001838591
532252,2020,Tlaxcala,29,35,19.5,10116.5,0.001927544
532254,2020,Tlaxcala,29,36,20,9895,0.002021223
532256,2020,Tlaxcala,29,37,20,9685,0.002065049
532258,2020,Tlaxcala,29,38,21,9485.5,0.002213905
532260,2020,Tlaxcala,29,39,22,9306.5,0.002363939
532262,2020,Tlaxcala,29,40,22,9149.5,0.002404503
532264,2020,Tlaxcala,29,41,23.5,9008,0.002608792
532266,2020,Tlaxcala,29,42,25,8885.5,0.002813573
532268,2020,Tlaxcala,29,43,26,8782.5,0.002960433
532270,2020,Tlaxcala,29,44,28,8695,0.003220242
532272,2020,Tlaxcala,29,45,29.5,8566,0.003443848
532274,2020,Tlaxcala,29,46,31.5,8414,0.00374376
532276,2020,Tlaxcala,29,47,33.5,8228.5,0.004071216
532278,2020,Tlaxcala,29,48,35,8011.5,0.00436872
532280,2020,Tlaxcala,29,49,37,7779,0.004756395
532282,2020,Tlaxcala,29,50,39,7540.5,0.005172071
532284,2020,Tlaxcala,29,51,41,7295.5,0.005619903
532286,2020,Tlaxcala,29,52,42.5,7052,0.006026659
532288,2020,Tlaxcala,29,53,44.5,6815,0.006529714
532290,2020,Tlaxcala,29,54,46.5,6583.5,0.007063112
532292,2020,Tlaxcala,29,55,49,6354.5,0.007711071
532294,2020,Tlaxcala,29,56,52,6127,0.008487025
532296,2020,Tlaxcala,29,57,54,5893,0.009163414
532298,2020,Tlaxcala,29,58,56,5654.5,0.009903617
532300,2020,Tlaxcala,29,59,58.5,5408.5,0.010816308
532302,2020,Tlaxcala,29,60,61,5146,0.011853867
532304,2020,Tlaxcala,29,61,63,4880,0.012909836
532306,2020,Tlaxcala,29,62,64.5,4606.5,0.014001954
532308,2020,Tlaxcala,29,63,66,4333,0.015231941
532310,2020,Tlaxcala,29,64,67,4063.5,0.016488249
532312,2020,Tlaxcala,29,65,69,3804,0.018138801
532314,2020,Tlaxcala,29,66,69.5,3545.5,0.019602313
532316,2020,Tlaxcala,29,67,70.5,3304.5,0.021334544
532318,2020,Tlaxcala,29,68,71.5,3067,0.023312683
532320,2020,Tlaxcala,29,69,71.5,2841,0.025167195
532322,2020,Tlaxcala,29,70,73,2667,0.027371579
532324,2020,Tlaxcala,29,71,74,2482.5,0.029808661
532326,2020,Tlaxcala,29,72,74.5,2310,0.032251082
532328,2020,Tlaxcala,29,73,75,2149,0.034899953
532330,2020,Tlaxcala,29,74,76,2000,0.038
532332,2020,Tlaxcala,29,75,77,1859.5,0.041408981
532334,2020,Tlaxcala,29,76,77,1722.5,0.044702467
532336,2020,Tlaxcala,29,77,78,1598,0.048811014
532338,2020,Tlaxcala,29,78,78.5,1483,0.052933243
532340,2020,Tlaxcala,29,79,78.5,1370,0.05729927
532342,2020,Tlaxcala,29,80,78,1257.5,0.062027833
532344,2020,Tlaxcala,29,81,78,1151,0.067767159
532346,2020,Tlaxcala,29,82,77,1050.5,0.073298429
532348,2020,Tlaxcala,29,83,76,955,0.079581152
532350,2020,Tlaxcala,29,84,74.5,864,0.086226852
532352,2020,Tlaxcala,29,85,73,777,0.093951094
532354,2020,Tlaxcala,29,86,71,695,0.102158273
532356,2020,Tlaxcala,29,87,68,618,0.110032362
532358,2020,Tlaxcala,29,88,66,543.5,0.121435143
532360,2020,Tlaxcala,29,89,62.5,472,0.132415254
532362,2020,Tlaxcala,29,90,58.5,403.5,0.144981413
532364,2020,Tlaxcala,29,91,53.5,339,0.157817109
532366,2020,Tlaxcala,29,92,49,282.5,0.173451327
532368,2020,Tlaxcala,29,93,44,229.5,0.191721133
532370,2020,Tlaxcala,29,94,38,185,0.205405405
532372,2020,Tlaxcala,29,95,33,146,0.226027397
532374,2020,Tlaxcala,29,96,28.5,113,0.252212389
532376,2020,Tlaxcala,29,97,24,85,0.282352941
532378,2020,Tlaxcala,29,98,19,62,0.306451613
532380,2020,Tlaxcala,29,99,15,44.5,0.337078652
532382,2020,Tlaxcala,29,100,11.5,30.5,0.37704918
532384,2020,Tlaxcala,29,101,8.5,20,0.425
532386,2020,Tlaxcala,29,102,6,13,0.461538462
532388,2020,Tlaxcala,29,103,4,7.5,0.533333333
532390,2020,Tlaxcala,29,104,2.5,4.5,0.555555556
532392,2020,Tlaxcala,29,105,2,2.5,0.8
532394,2020,Tlaxcala,29,106,0.5,1.5,0.333333333
532396,2020,Tlaxcala,29,107,0.5,0.5,1
532398,2020,Tlaxcala,29,108,0,0,0
532400,2020,Tlaxcala,29,109,0,0,0
550002,2020,Veracruz,30,0,824.5,69374,0.011884856
550004,2020,Veracruz,30,1,54.5,70124,0.000777195
550006,2020,Veracruz,30,2,30,70676,0.000424472
550008,2020,Veracruz,30,3,23.5,71509,0.00032863
550010,2020,Veracruz,30,4,22.5,71883,0.000313009
550012,2020,Veracruz,30,5,22,72111,0.000305085
550014,2020,Veracruz,30,6,21,72202,0.000290851
550016,2020,Veracruz,30,7,19.5,72321.5,0.000269629
550018,2020,Veracruz,30,8,19.5,72427,0.000269237
550020,2020,Veracruz,30,9,20.5,72583.5,0.000282433
550022,2020,Veracruz,30,10,22,72714.5,0.000302553
550024,2020,Veracruz,30,11,24.5,72808,0.000336501
550026,2020,Veracruz,30,12,28,72832,0.000384446
550028,2020,Veracruz,30,13,32,72890,0.000439018
550030,2020,Veracruz,30,14,37.5,73061,0.00051327
550032,2020,Veracruz,30,15,44,73016.5,0.000602604
550034,2020,Veracruz,30,16,52,72480,0.000717439
550036,2020,Veracruz,30,17,59,71842,0.000821247
550038,2020,Veracruz,30,18,66,71222,0.00092668
550040,2020,Veracruz,30,19,73,70679,0.001032839
550042,2020,Veracruz,30,20,80,70266,0.001138531
550044,2020,Veracruz,30,21,87,69879.5,0.001245
550046,2020,Veracruz,30,22,93,69558,0.001337014
550048,2020,Veracruz,30,23,98,69324,0.001413652
550050,2020,Veracruz,30,24,103.5,69161.5,0.001496497
550052,2020,Veracruz,30,25,108,69051.5,0.00156405
550054,2020,Veracruz,30,26,112,68794,0.001628049
550056,2020,Veracruz,30,27,115,68365.5,0.001682135
550058,2020,Veracruz,30,28,118,67715,0.001742598
550060,2020,Veracruz,30,29,120,66639.5,0.001800734
550062,2020,Veracruz,30,30,121,65443,0.001848937
550064,2020,Veracruz,30,31,122,64409.5,0.001894131
550066,2020,Veracruz,30,32,123,63305.5,0.001942959
550068,2020,Veracruz,30,33,125,62186.5,0.002010083
550070,2020,Veracruz,30,34,126.5,61048,0.00207214
550072,2020,Veracruz,30,35,128.5,59875,0.002146138
550074,2020,Veracruz,30,36,131.5,58722,0.002239365
550076,2020,Veracruz,30,37,134.5,57644,0.002333287
550078,2020,Veracruz,30,38,138.5,56661,0.002444362
550080,2020,Veracruz,30,39,143.5,55809.5,0.002571247
550082,2020,Veracruz,30,40,150,55144.5,0.002720126
550084,2020,Veracruz,30,41,157,54671,0.002871724
550086,2020,Veracruz,30,42,166,54366.5,0.003053351
550088,2020,Veracruz,30,43,176.5,54220,0.003255256
550090,2020,Veracruz,30,44,189,54185.5,0.003488018
550092,2020,Veracruz,30,45,202,53893.5,0.003748133
550094,2020,Veracruz,30,46,216,53466,0.004039951
550096,2020,Veracruz,30,47,230.5,52842.5,0.004362019
550098,2020,Veracruz,30,48,246,52031.5,0.004727905
550100,2020,Veracruz,30,49,260.5,51064.5,0.005101391
550102,2020,Veracruz,30,50,276.5,50009,0.005529005
550104,2020,Veracruz,30,51,292,48877,0.00597418
550106,2020,Veracruz,30,52,310,47710,0.00649759
550108,2020,Veracruz,30,53,327.5,46534.5,0.007037789
550110,2020,Veracruz,30,54,346,45365.5,0.007626941
550112,2020,Veracruz,30,55,366,44182.5,0.008283823
550114,2020,Veracruz,30,56,386,42956.5,0.008985835
550116,2020,Veracruz,30,57,407,41680,0.009764875
550118,2020,Veracruz,30,58,428,40330,0.010612447
550120,2020,Veracruz,30,59,449,38886.5,0.011546424
550122,2020,Veracruz,30,60,469,37363.5,0.012552357
550124,2020,Veracruz,30,61,488,35760,0.013646532
550126,2020,Veracruz,30,62,506.5,34104,0.01485163
550128,2020,Veracruz,30,63,523.5,32423,0.016145946
550130,2020,Veracruz,30,64,540,30744,0.017564403
550132,2020,Veracruz,30,65,554.5,29096.5,0.019057275
550134,2020,Veracruz,30,66,569.5,27451.5,0.020745679
550136,2020,Veracruz,30,67,582.5,25870.5,0.022515993
550138,2020,Veracruz,30,68,595,24294,0.024491644
550140,2020,Veracruz,30,69,605.5,22751.5,0.02661363
550142,2020,Veracruz,30,70,619,21585,0.028677322
550144,2020,Veracruz,30,71,634.5,20278,0.031290068
550146,2020,Veracruz,30,72,646,19014.5,0.033974072
550148,2020,Veracruz,30,73,657,17797.5,0.036915297
550150,2020,Veracruz,30,74,666,16620.5,0.040070997
550152,2020,Veracruz,30,75,673.5,15492.5,0.043472648
550154,2020,Veracruz,30,76,679,14376,0.047231497
550156,2020,Veracruz,30,77,682,13317,0.051212736
550158,2020,Veracruz,30,78,684.5,12338.5,0.05547676
550160,2020,Veracruz,30,79,684,11334,0.060349391
550162,2020,Veracruz,30,80,678.5,10345.5,0.06558407
550164,2020,Veracruz,30,81,669,9394,0.07121567
550166,2020,Veracruz,30,82,655.5,8497,0.077144875
550168,2020,Veracruz,30,83,639.5,7645,0.083649444
550170,2020,Veracruz,30,84,621,6837.5,0.090822669
550172,2020,Veracruz,30,85,600,6088,0.098554534
550174,2020,Veracruz,30,86,576.5,5379.5,0.107166094
550176,2020,Veracruz,30,87,549,4712.5,0.116498674
550178,2020,Veracruz,30,88,518.5,4089,0.126803619
550180,2020,Veracruz,30,89,484,3499,0.138325236
550182,2020,Veracruz,30,90,446,2947,0.151340346
550184,2020,Veracruz,30,91,404,2440.5,0.165539848
550186,2020,Veracruz,30,92,362,2006,0.180458624
550188,2020,Veracruz,30,93,319,1610,0.198136646
550190,2020,Veracruz,30,94,276.5,1279.5,0.216100039
550192,2020,Veracruz,30,95,236.5,998.5,0.236855283
550194,2020,Veracruz,30,96,197.5,761,0.259526938
550196,2020,Veracruz,30,97,161.5,567,0.284832451
550198,2020,Veracruz,30,98,129,410.5,0.314250914
550200,2020,Veracruz,30,99,100,289.5,0.345423143
550202,2020,Veracruz,30,100,75,197.5,0.379746835
550204,2020,Veracruz,30,101,55,130,0.423076923
550206,2020,Veracruz,30,102,39,82.5,0.472727273
550208,2020,Veracruz,30,103,26,51,0.509803922
550210,2020,Veracruz,30,104,16.5,29.5,0.559322034
550212,2020,Veracruz,30,105,11,16.5,0.666666667
550214,2020,Veracruz,30,106,6,8,0.75
550216,2020,Veracruz,30,107,3,3.5,0.857142857
550218,2020,Veracruz,30,108,0.5,2.5,0.2
550220,2020,Veracruz,30,109,2.5,1,2.5
567822,2020,Yucatán,31,0,235,17514,0.013417837
567824,2020,Yucatán,31,1,15.5,17642,0.000878585
567826,2020,Yucatán,31,2,8,17730,0.000451213
567828,2020,Yucatán,31,3,6,17876,0.000335646
567830,2020,Yucatán,31,4,5.5,17802,0.000308954
567832,2020,Yucatán,31,5,5,17880,0.000279642
567834,2020,Yucatán,31,6,4.5,17953,0.000250654
567836,2020,Yucatán,31,7,4.5,18043.5,0.000249397
567838,2020,Yucatán,31,8,5,18138,0.000275664
567840,2020,Yucatán,31,9,5,18247.5,0.00027401
567842,2020,Yucatán,31,10,5,18369,0.000272198
567844,2020,Yucatán,31,11,6,18508.5,0.000324175
567846,2020,Yucatán,31,12,6.5,18635.5,0.000348797
567848,2020,Yucatán,31,13,8,18783.5,0.000425906
567850,2020,Yucatán,31,14,9,18954,0.000474834
567852,2020,Yucatán,31,15,12,19109.5,0.00062796
567854,2020,Yucatán,31,16,13,19195.5,0.000677242
567856,2020,Yucatán,31,17,15,19263,0.000778695
567858,2020,Yucatán,31,18,17.5,19342.5,0.000904743
567860,2020,Yucatán,31,19,19.5,19406,0.001004844
567862,2020,Yucatán,31,20,21,19450.5,0.001079664
567864,2020,Yucatán,31,21,23.5,19499,0.00120519
567866,2020,Yucatán,31,22,26,19562,0.001329107
567868,2020,Yucatán,31,23,27,19647,0.001374256
567870,2020,Yucatán,31,24,29,19752.5,0.001468169
567872,2020,Yucatán,31,25,30,19824.5,0.001513279
567874,2020,Yucatán,31,26,31.5,19790.5,0.001591673
567876,2020,Yucatán,31,27,33,19689,0.001676063
567878,2020,Yucatán,31,28,33,19498.5,0.001692438
567880,2020,Yucatán,31,29,34,19205.5,0.001770326
567882,2020,Yucatán,31,30,34.5,18896,0.001825783
567884,2020,Yucatán,31,31,35,18607.5,0.001880962
567886,2020,Yucatán,31,32,35,18281.5,0.001914504
567888,2020,Yucatán,31,33,35,17934,0.0019516
567890,2020,Yucatán,31,34,36,17568.5,0.002049122
567892,2020,Yucatán,31,35,36,17184.5,0.002094911
567894,2020,Yucatán,31,36,37,16798,0.002202643
567896,2020,Yucatán,31,37,37.5,16428.5,0.002282619
567898,2020,Yucatán,31,38,39,16079.5,0.002425449
567900,2020,Yucatán,31,39,40,15765,0.002537266
567902,2020,Yucatán,31,40,41.5,15487.5,0.00267958
567904,2020,Yucatán,31,41,43.5,15244.5,0.002853488
567906,2020,Yucatán,31,42,45.5,15041,0.003025065
567908,2020,Yucatán,31,43,47.5,14870,0.003194351
567910,2020,Yucatán,31,44,51,14726.5,0.003463145
567912,2020,Yucatán,31,45,53.5,14514.5,0.003685969
567914,2020,Yucatán,31,46,57.5,14253.5,0.004034097
567916,2020,Yucatán,31,47,60,13939.5,0.004304315
567918,2020,Yucatán,31,48,63,13574,0.004641226
567920,2020,Yucatán,31,49,66.5,13174.5,0.00504763
567922,2020,Yucatán,31,50,69,12767,0.005404559
567924,2020,Yucatán,31,51,73,12357.5,0.005907344
567926,2020,Yucatán,31,52,76,11951,0.0063593
567928,2020,Yucatán,31,53,80,11563,0.00691862
567930,2020,Yucatán,31,54,84,11185.5,0.007509722
567932,2020,Yucatán,31,55,88,10814.5,0.008137223
567934,2020,Yucatán,31,56,92.5,10452,0.008849981
567936,2020,Yucatán,31,57,97,10094.5,0.009609193
567938,2020,Yucatán,31,58,101,9736,0.01037387
567940,2020,Yucatán,31,59,106.5,9372.5,0.01136303
567942,2020,Yucatán,31,60,111,8993.5,0.012342247
567944,2020,Yucatán,31,61,115,8599,0.013373648
567946,2020,Yucatán,31,62,119,8196.5,0.014518392
567948,2020,Yucatán,31,63,123,7790,0.015789474
567950,2020,Yucatán,31,64,127.5,7393.5,0.017244877
567952,2020,Yucatán,31,65,131.5,7007.5,0.018765608
567954,2020,Yucatán,31,66,134.5,6620,0.020317221
567956,2020,Yucatán,31,67,137.5,6247.5,0.022008804
567958,2020,Yucatán,31,68,141,5874.5,0.024002043
567960,2020,Yucatán,31,69,143.5,5503.5,0.026074316
567962,2020,Yucatán,31,70,147,5222.5,0.028147439
567964,2020,Yucatán,31,71,150.5,4905,0.030682977
567966,2020,Yucatán,31,72,153.5,4595,0.033405876
567968,2020,Yucatán,31,73,155,4295.5,0.036084274
567970,2020,Yucatán,31,74,158,4004.5,0.039455612
567972,2020,Yucatán,31,75,159,3722,0.042718968
567974,2020,Yucatán,31,76,160.5,3444.5,0.046596023
567976,2020,Yucatán,31,77,160,3179.5,0.050322378
567978,2020,Yucatán,31,78,161,2935.5,0.054845852
567980,2020,Yucatán,31,79,160.5,2689,0.059687616
567982,2020,Yucatán,31,80,158,2451,0.064463484
567984,2020,Yucatán,31,81,156,2224.5,0.070128119
567986,2020,Yucatán,31,82,153,2012,0.076043738
567988,2020,Yucatán,31,83,150,1812.5,0.082758621
567990,2020,Yucatán,31,84,145.5,1623.5,0.089621189
567992,2020,Yucatán,31,85,140.5,1448,0.097030387
567994,2020,Yucatán,31,86,135,1282.5,0.105263158
567996,2020,Yucatán,31,87,130,1126.5,0.115401687
567998,2020,Yucatán,31,88,123,979,0.125638407
568000,2020,Yucatán,31,89,115,839.5,0.136986301
568002,2020,Yucatán,31,90,106,705,0.15035461
568004,2020,Yucatán,31,91,96,582.5,0.164806867
568006,2020,Yucatán,31,92,85,476.5,0.17838405
568008,2020,Yucatán,31,93,74.5,380,0.196052632
568010,2020,Yucatán,31,94,64.5,300,0.215
568012,2020,Yucatán,31,95,55,233.5,0.235546039
568014,2020,Yucatán,31,96,45.5,177.5,0.256338028
568016,2020,Yucatán,31,97,37,130.5,0.283524904
568018,2020,Yucatán,31,98,29,94.5,0.306878307
568020,2020,Yucatán,31,99,23,65.5,0.351145038
568022,2020,Yucatán,31,100,16.5,44,0.375
568024,2020,Yucatán,31,101,12,29,0.413793103
568026,2020,Yucatán,31,102,9,18.5,0.486486486
568028,2020,Yucatán,31,103,5.5,11.5,0.47826087
568030,2020,Yucatán,31,104,3.5,6,0.583333333
568032,2020,Yucatán,31,105,2,3.5,0.571428571
568034,2020,Yucatán,31,106,1.5,2,0.75
568036,2020,Yucatán,31,107,1,1,1
568038,2020,Yucatán,31,108,0,0,0
568040,2020,Yucatán,31,109,0,0,0
585642,2020,Zacatecas,32,0,220,15511.5,0.014183025
585644,2020,Zacatecas,32,1,14.5,15586,0.000930322
585646,2020,Zacatecas,32,2,7.5,15666,0.000478744
585648,2020,Zacatecas,32,3,5.5,15758.5,0.000349018
585650,2020,Zacatecas,32,4,4.5,15985.5,0.000281505
585652,2020,Zacatecas,32,5,4,16032,0.000249501
585654,2020,Zacatecas,32,6,3.5,16020.5,0.00021847
585656,2020,Zacatecas,32,7,3.5,15987.5,0.000218921
585658,2020,Zacatecas,32,8,3.5,15934.5,0.000219649
585660,2020,Zacatecas,32,9,4,15877,0.000251937
585662,2020,Zacatecas,32,10,4,15807.5,0.000253044
585664,2020,Zacatecas,32,11,5,15732,0.000317824
585666,2020,Zacatecas,32,12,5,15634.5,0.000319806
585668,2020,Zacatecas,32,13,6,15535.5,0.000386212
585670,2020,Zacatecas,32,14,7.5,15441,0.00048572
585672,2020,Zacatecas,32,15,9,15302.5,0.000588139
585674,2020,Zacatecas,32,16,10,15074,0.000663394
585676,2020,Zacatecas,32,17,11,14825.5,0.000741965
585678,2020,Zacatecas,32,18,12.5,14587.5,0.000856898
585680,2020,Zacatecas,32,19,13.5,14361,0.000940046
585682,2020,Zacatecas,32,20,15.5,14162.5,0.00109444
585684,2020,Zacatecas,32,21,16.5,13983.5,0.001179962
585686,2020,Zacatecas,32,22,17,13831.5,0.001229079
585688,2020,Zacatecas,32,23,18,13711.5,0.001312767
585690,2020,Zacatecas,32,24,19,13617.5,0.001395263
585692,2020,Zacatecas,32,25,19.5,13528.5,0.001441401
585694,2020,Zacatecas,32,26,20,13403,0.001492203
585696,2020,Zacatecas,32,27,20.5,13251,0.001547053
585698,2020,Zacatecas,32,28,21,13061.5,0.001607779
585700,2020,Zacatecas,32,29,21,12812.5,0.001639024
585702,2020,Zacatecas,32,30,21.5,12550,0.001713147
585704,2020,Zacatecas,32,31,21.5,12312.5,0.001746193
585706,2020,Zacatecas,32,32,21.5,12064.5,0.001782088
585708,2020,Zacatecas,32,33,21.5,11814,0.001819875
585710,2020,Zacatecas,32,34,22.5,11565,0.001945525
