"","year","state","CVE_GEO","population","deaths","mort_rate"
"2203",2036,"San Luis Potosi",24,3094923,23685,0.00765285598381608
"2204",2036,"Sinaloa",25,3459229,27019,0.00781070001436736
"2205",2036,"Sonora",26,3566436,26161,0.0073353342103994
"2206",2036,"State of Mexico",15,19409609,143511,0.0073938120031166
"2207",2036,"Tabasco",27,2939022,20043,0.00681961550474954
"2208",2036,"Tamaulipas",28,4032183,30634,0.00759737343270382
"2209",2036,"Tlaxcala",29,1581438,10891,0.00688677014211117
"2210",2036,"Veracruz",30,9003472,75380,0.00837232569835281
"2211",2036,"Yucatan",31,2592695,19962,0.00769932444811287
"2212",2036,"Zacatecas",32,1811785,12970,0.00715868604718551
"2213",2037,"Aguascalientes",1,1689629,11210,0.00663459256440319
"2214",2037,"Baja California",2,4403428,29943,0.00679992950946399
"2215",2037,"Baja California Sur",3,1038437,6697,0.0064491153531702
"2216",2037,"Campeche",4,1245597,8405,0.00674776833919799
"2217",2037,"Chiapas",7,6980912,40999,0.00587301487255533
"2218",2037,"Chihuahua",8,4232424,31380,0.00741419101677904
"2219",2037,"Coahuila",5,3847295,26665,0.00693084361869833
"2220",2037,"Colima",6,955652,6812,0.00712811776671843
"2221",2037,"Durango",10,2079561,14885,0.00715776070045553
"2222",2037,"Guanajuato",11,6851569,47258,0.00689739824556974
"2223",2037,"Guerrero",12,3729035,28810,0.00772585937112417
"2224",2037,"Hidalgo",13,3571242,26902,0.00753295352149196
"2225",2037,"Jalisco",14,9422923,68379,0.0072566654741846
"2226",2037,"Mexico City",9,8501086,86749,0.0102044609359322
"2227",2037,"Michoacan",16,5239827,38409,0.00733020384069932
"2228",2037,"Morelos",17,2319294,18721,0.00807185290006355
"2229",2037,"National",0,142936585,1067534,0.00746858475735936
"2230",2037,"Nayarit",18,1541494,10836,0.00702954406569211
"2231",2037,"Nuevo Leon",19,6684148,47741,0.0071424211432781
"2232",2037,"Oaxaca",20,4406430,34422,0.007811765987432
"2233",2037,"Puebla",21,7389487,52207,0.00706503712639321
"2234",2037,"Queretaro",22,2842871,18981,0.00667670112361764
"2235",2037,"Quintana Roo",23,2268651,13331,0.00587617928010963
"2236",2037,"San Luis Potosi",24,3103851,24032,0.00774263970789835
"2237",2037,"Sinaloa",25,3472164,27490,0.00791725275649422
"2238",2037,"Sonora",26,3592002,26741,0.00744459496403398
"2239",2037,"State of Mexico",15,19483419,146734,0.00753122437083553
"2240",2037,"Tabasco",27,2958653,20465,0.0069169990532854
"2241",2037,"Tamaulipas",28,4051386,31203,0.00770180871435109
"2242",2037,"Tlaxcala",29,1591360,11133,0.00699590287552785
"2243",2037,"Veracruz",30,9013814,76411,0.00847709970496396
"2244",2037,"Yucatan",31,2610068,20388,0.00781129074031788
"2245",2037,"Zacatecas",32,1818876,13160,0.00723523758628955
"2246",2038,"Aguascalientes",1,1700950,11478,0.00674799376818837
"2247",2038,"Baja California",2,4439574,30749,0.00692611498310423
"2248",2038,"Baja California Sur",3,1049800,6876,0.00654981901314536
"2249",2038,"Campeche",4,1258533,8595,0.00682937992090791
"2250",2038,"Chiapas",7,7049318,41806,0.00593050278055267
"2251",2038,"Chihuahua",8,4248061,32013,0.0075359087357738
"2252",2038,"Coahuila",5,3880533,27258,0.00702429279689156
"2253",2038,"Colima",6,963979,6962,0.00722214903021746
"2254",2038,"Durango",10,2088810,15146,0.00725101852250803
"2255",2038,"Guanajuato",11,6873439,48139,0.00700362656888349
"2256",2038,"Guerrero",12,3725625,29047,0.00779654420399262
"2257",2038,"Hidalgo",13,3593888,27419,0.00762934181588297
"2258",2038,"Jalisco",14,9463172,69707,0.00736613473790818
"2259",2038,"Mexico City",9,8451585,87887,0.0103988778436234
"2260",2038,"Michoacan",16,5256983,38942,0.00740767090173204
"2261",2038,"Morelos",17,2331172,19050,0.00817185518700465
"2262",2038,"National",0,143554554,1087521,0.00757566353485379
"2263",2038,"Nayarit",18,1554251,11058,0.00711468096208399
"2264",2038,"Nuevo Leon",19,6735728,48853,0.00725281662204887
"2265",2038,"Oaxaca",20,4414995,34805,0.00788336113630933
"2266",2038,"Puebla",21,7422095,53125,0.00715768256806198
"2267",2038,"Queretaro",22,2869995,19502,0.00679513378943169
"2268",2038,"Quintana Roo",23,2295678,13743,0.00598646674315823
"2269",2038,"San Luis Potosi",24,3112162,24378,0.00783313979156612
"2270",2038,"Sinaloa",25,3484308,27977,0.00802942793805829
"2271",2038,"Sonora",26,3616915,27320,0.00755339840720614
"2272",2038,"State of Mexico",15,19550735,149999,0.00767229467332047
"2273",2038,"Tabasco",27,2977504,20905,0.007020981332015
"2274",2038,"Tamaulipas",28,4069680,31795,0.00781265357472823
"2275",2038,"Tlaxcala",29,1600887,11377,0.00710668523137486
"2276",2038,"Veracruz",30,9021703,77438,0.00858352353208701
"2277",2038,"Yucatan",31,2626823,20788,0.00791374218970978
"2278",2038,"Zacatecas",32,1825673,13339,0.00730634675541567
"2279",2039,"Aguascalientes",1,1711654,11757,0.00686879474473229
"2280",2039,"Baja California",2,4474323,31556,0.00705268707690527
"2281",2039,"Baja California Sur",3,1060881,7066,0.00666050197901555
"2282",2039,"Campeche",4,1271296,8792,0.00691577728554168
"2283",2039,"Chiapas",7,7117143,42621,0.00598849847473909
"2284",2039,"Chihuahua",8,4262269,32656,0.00766164688338535
"2285",2039,"Coahuila",5,3913469,27832,0.00711184884817025
"2286",2039,"Colima",6,972104,7130,0.00733460617382502
"2287",2039,"Durango",10,2097445,15417,0.00735037152344877
"2288",2039,"Guanajuato",11,6893280,49029,0.00711257920757607
"2289",2039,"Guerrero",12,3721013,29321,0.00787984347273175
"2290",2039,"Hidalgo",13,3615696,27936,0.00772631327412482
"2291",2039,"Jalisco",14,9500194,71035,0.0074772157284367
"2292",2039,"Mexico City",9,8400464,89006,0.0105953671130547
"2293",2039,"Michoacan",16,5273540,39480,0.00748643226371659
"2294",2039,"Morelos",17,2342598,19401,0.0082818306854185
"2295",2039,"National",0,144137031,1107759,0.00768545732012476
"2296",2039,"Nayarit",18,1566522,11275,0.00719747312836973
"2297",2039,"Nuevo Leon",19,6785595,49971,0.00736427682465576
"2298",2039,"Oaxaca",20,4422676,35184,0.00795536458017725
"2299",2039,"Puebla",21,7452789,54033,0.0072500375362834
"2300",2039,"Queretaro",22,2896312,20049,0.00692225147014548
"2301",2039,"Quintana Roo",23,2321911,14183,0.00610833059492806
"2302",2039,"San Luis Potosi",24,3119725,24740,0.00793018615422834
"2303",2039,"Sinaloa",25,3495565,28457,0.0081408870955053
"2304",2039,"Sonora",26,3640731,27899,0.00766302151957945
"2305",2039,"State of Mexico",15,19611724,153313,0.00781741574580593
"2306",2039,"Tabasco",27,2996030,21348,0.00712542931813099
"2307",2039,"Tamaulipas",28,4087312,32388,0.00792403418187797
"2308",2039,"Tlaxcala",29,1610006,11629,0.00722295444861696
"2309",2039,"Veracruz",30,9027540,78479,0.00869328742935506
"2310",2039,"Yucatan",31,2643073,21203,0.00802210154619263
"2311",2039,"Zacatecas",32,1832151,13531,0.00738530830701181
"2312",2040,"Aguascalientes",1,1721934,12047,0.00699620310650699
"2313",2040,"Baja California",2,4507880,32373,0.00718142452771591
"2314",2040,"Baja California Sur",3,1071528,7262,0.00677723773900449
"2315",2040,"Campeche",4,1283737,9003,0.00701311873070574
"2316",2040,"Chiapas",7,7183535,43489,0.00605398317123812
"2317",2040,"Chihuahua",8,4275354,33307,0.00779046600585589
"2318",2040,"Coahuila",5,3945596,28436,0.00720702271595977
"2319",2040,"Colima",6,979946,7305,0.00745449239039702
"2320",2040,"Durango",10,2105673,15683,0.00744797506545413
"2321",2040,"Guanajuato",11,6911510,49920,0.00722273425054728
"2322",2040,"Guerrero",12,3715886,29580,0.00796041643904038
"2323",2040,"Hidalgo",13,3636628,28471,0.0078289558349108
"2324",2040,"Jalisco",14,9535345,72396,0.00759238391479281
"2325",2040,"Mexico City",9,8347322,90103,0.0107942403563682
"2326",2040,"Michoacan",16,5288843,40030,0.00756876314914245
"2327",2040,"Morelos",17,2353396,19722,0.00838023010152138
"2328",2040,"National",0,144683623,1128177,0.00779754457766101
"2329",2040,"Nayarit",18,1578491,11494,0.00728163796942776
"2330",2040,"Nuevo Leon",19,6833706,51104,0.00747822630941395
"2331",2040,"Oaxaca",20,4429418,35598,0.00803672175441559
"2332",2040,"Puebla",21,7481713,54978,0.00734831715677947
"2333",2040,"Queretaro",22,2921725,20593,0.00704823349220067
"2334",2040,"Quintana Roo",23,2347412,14616,0.00622643149136155
"2335",2040,"San Luis Potosi",24,3126656,25097,0.00802678644532689
"2336",2040,"Sinaloa",25,3506035,28942,0.00825490903542035
"2337",2040,"Sonora",26,3663862,28479,0.0077729455967501
"2338",2040,"State of Mexico",15,19666158,156607,0.00796327376196205
"2339",2040,"Tabasco",27,3013758,21800,0.00723349386380725
"2340",2040,"Tamaulipas",28,4103984,32992,0.00803901769597542
"2341",2040,"Tlaxcala",29,1618709,11888,0.00734412423727798
"2342",2040,"Veracruz",30,9030911,79524,0.00880575614132395
"2343",2040,"Yucatan",31,2658694,21616,0.00813030758710856
"2344",2040,"Zacatecas",32,1838278,13715,0.00746078667100406
"2345",2041,"Aguascalientes",1,1731576,12328,0.00711952579615333
"2346",2041,"Baja California",2,4539994,33210,0.00731498764095283
"2347",2041,"Baja California Sur",3,1081873,7446,0.00688250839054122
"2348",2041,"Campeche",4,1295972,9196,0.00709583231736488
"2349",2041,"Chiapas",7,7249272,44326,0.00611454501914123
"2350",2041,"Chihuahua",8,4287006,33948,0.00791881326968052
"2351",2041,"Coahuila",5,3977391,29048,0.00730327996417752
"2352",2041,"Colima",6,987557,7463,0.00755703215105558
"2353",2041,"Durango",10,2113271,15963,0.00755369282974119
"2354",2041,"Guanajuato",11,6927674,50841,0.00733882685588265
"2355",2041,"Guerrero",12,3709571,29855,0.00804810044072482
"2356",2041,"Hidalgo",13,3656667,29008,0.00793290720757455
"2357",2041,"Jalisco",14,9567196,73740,0.00770758746867943
"2358",2041,"Mexico City",9,8292604,91160,0.0109929281562221
"2359",2041,"Michoacan",16,5303512,40558,0.00764738535521368
"2360",2041,"Morelos",17,2363743,20059,0.00848611714556109
"2361",2041,"National",0,145193960,1148717,0.00791160320994069
"2362",2041,"Nayarit",18,1589957,11730,0.00737755800943044
"2363",2041,"Nuevo Leon",19,6880058,52242,0.0075932499406255
"2364",2041,"Oaxaca",20,4435240,36013,0.00811974098357699
"2365",2041,"Puebla",21,7508687,55915,0.00744670805961149
"2366",2041,"Queretaro",22,2946293,21150,0.00717851211675146
"2367",2041,"Quintana Roo",23,2372077,15060,0.00634886641538196
"2368",2041,"San Luis Potosi",24,3132846,25498,0.0081389254371265
"2369",2041,"Sinaloa",25,3515615,29431,0.0083715082567346
"2370",2041,"Sonora",26,3685925,29077,0.00788865752830022
"2371",2041,"State of Mexico",15,19714239,159926,0.00811220762820213
"2372",2041,"Tabasco",27,3031113,22265,0.00734548662488004
"2373",2041,"Tamaulipas",28,4119958,33576,0.00814959764152936
"2374",2041,"Tlaxcala",29,1626987,12150,0.0074677916910215
"2375",2041,"Veracruz",30,9032213,80556,0.00891874449816451
"2376",2041,"Yucatan",31,2673779,22041,0.00824338885150942
"2377",2041,"Zacatecas",32,1844094,13911,0.00754354170665921
"2378",2042,"Aguascalientes",1,1740798,12615,0.00724667652421476
"2379",2042,"Baja California",2,4570853,34040,0.00744718764746974
"2380",2042,"Baja California Sur",3,1091797,7654,0.00701046073583276
"2381",2042,"Campeche",4,1307879,9414,0.00719791356845702
"2382",2042,"Chiapas",7,7313536,45203,0.00618073118119607
"2383",2042,"Chihuahua",8,4297544,34592,0.00804924859408071
"2384",2042,"Coahuila",5,4008297,29645,0.00739590903568274
"2385",2042,"Colima",6,994882,7628,0.00766724093912645
"2386",2042,"Durango",10,2120452,16236,0.00765685806611043
"2387",2042,"Guanajuato",11,6942139,51745,0.00745375452724297
"2388",2042,"Guerrero",12,3702718,30127,0.0081364554362498
"2389",2042,"Hidalgo",13,3675796,29547,0.00803825892405346
"2390",2042,"Jalisco",14,9597125,75101,0.0078253643669328
"2391",2042,"Mexico City",9,8235951,92225,0.0111978568109499
"2392",2042,"Michoacan",16,5316881,41122,0.00773423366067437
"2393",2042,"Morelos",17,2373454,20416,0.00860180985180248
"2394",2042,"National",0,145667702,1169405,0.00802789488640385
"2395",2042,"Nayarit",18,1601095,11950,0.00746364206995837
"2396",2042,"Nuevo Leon",19,6924599,53388,0.00770990493456733
"2397",2042,"Oaxaca",20,4440087,36420,0.00820254197721801
"2398",2042,"Puebla",21,7533863,56887,0.00755084078380507
"2399",2042,"Queretaro",22,2969935,21718,0.00731261795291816
"2400",2042,"Quintana Roo",23,2395983,15517,0.00647625630064988
"2401",2042,"San Luis Potosi",24,3138357,25844,0.00823488213737315
"2402",2042,"Sinaloa",25,3524399,29919,0.00848910693709764
"2403",2042,"Sonora",26,3707244,29680,0.00800594727511866
"2404",2042,"State of Mexico",15,19755802,163250,0.00826339522941159
"2405",2042,"Tabasco",27,3047636,22718,0.00745430228544354
"2406",2042,"Tamaulipas",28,4134961,34190,0.00826851813112627
"2407",2042,"Tlaxcala",29,1634840,12409,0.00759034523256098
"2408",2042,"Veracruz",30,9031027,81591,0.00903452065861391
"2409",2042,"Yucatan",31,2688231,22488,0.00836535253108829
"2410",2042,"Zacatecas",32,1849541,14120,0.00763432657075458
"2411",2043,"Aguascalientes",1,1749383,12903,0.00737574333350673
"2412",2043,"Baja California",2,4600232,34884,0.00758309580908093
"2413",2043,"Baja California Sur",3,1101378,7850,0.00712743490427446
"2414",2043,"Campeche",4,1319566,9631,0.0072986118163093
"2415",2043,"Chiapas",7,7377089,46086,0.00624717961244605
"2416",2043,"Chihuahua",8,4306689,35238,0.00818215571173122
"2417",2043,"Coahuila",5,4038837,30254,0.00749077023905644
"2418",2043,"Colima",6,1001975,7788,0.00777264901818908
"2419",2043,"Durango",10,2126998,16510,0.00776211355158773
"2420",2043,"Guanajuato",11,6954467,52683,0.00757541879197931
"2421",2043,"Guerrero",12,3694728,30390,0.00822523335953283
"2422",2043,"Hidalgo",13,3694007,30081,0.00814318976655973
"2423",2043,"Jalisco",14,9623732,76510,0.00795013826237057
"2424",2043,"Mexico City",9,8177783,93256,0.0114035796743445
"2425",2043,"Michoacan",16,5329566,41685,0.00782146238549255
"2426",2043,"Morelos",17,2382650,20764,0.00871466644282626
"2427",2043,"National",0,146104562,1190173,0.00814603585068069
"2428",2043,"Nayarit",18,1611725,12179,0.007556500023267
"2429",2043,"Nuevo Leon",19,6967348,54561,0.0078309566279738
"2430",2043,"Oaxaca",20,4444026,36834,0.00828843035571799
"2431",2043,"Puebla",21,7557059,57850,0.00765509439584897
"2432",2043,"Queretaro",22,2992692,22270,0.0074414607316757
"2433",2043,"Quintana Roo",23,2419019,15980,0.00660598366527919
"2434",2043,"San Luis Potosi",24,3143115,26229,0.0083449062474647
"2435",2043,"Sinaloa",25,3532304,30414,0.00861024419189288
"2436",2043,"Sonora",26,3727471,30276,0.00812239719638328
"2437",2043,"State of Mexico",15,19790978,166584,0.00841716867150274
"2438",2043,"Tabasco",27,3063768,23177,0.0075648678359458
"2439",2043,"Tamaulipas",28,4149233,34780,0.00838227209703577
"2440",2043,"Tlaxcala",29,1642263,12675,0.00771800862590219
"2441",2043,"Veracruz",30,9027758,82633,0.00915321389873322
"2442",2043,"Yucatan",31,2702101,22917,0.00848117816469481
"2443",2043,"Zacatecas",32,1854622,14317,0.00771963235635078
"2444",2044,"Aguascalientes",1,1757537,13205,0.00751335533761167
"2445",2044,"Baja California",2,4628348,35737,0.00772132951109121
"2446",2044,"Baja California Sur",3,1110523,8044,0.00724343394958952
"2447",2044,"Campeche",4,1330888,9841,0.00739431116667969
"2448",2044,"Chiapas",7,7439097,46996,0.00631743341967446
"2449",2044,"Chihuahua",8,4314718,35888,0.00831757718580913
"2450",2044,"Coahuila",5,4068464,30858,0.00758468060673512
"2451",2044,"Colima",6,1008773,7952,0.00788284381124396
"2452",2044,"Durango",10,2133137,16799,0.00787525601965556
"2453",2044,"Guanajuato",11,6965040,53620,0.00769844825011773
"2454",2044,"Guerrero",12,3686215,30676,0.00832181519526126
"2455",2044,"Hidalgo",13,3711266,30632,0.00825378725211289
"2456",2044,"Jalisco",14,9648321,77893,0.00807321812779654
"2457",2044,"Mexico City",9,8117736,94238,0.0116089017923224
"2458",2044,"Michoacan",16,5340941,42233,0.00790740807659175
"2459",2044,"Morelos",17,2391207,21105,0.00882608657468801
"2460",2044,"National",0,146504411,1210946,0.00826559413286198
"2461",2044,"Nayarit",18,1622010,12423,0.00765901566574805
"2462",2044,"Nuevo Leon",19,7008270,55723,0.00795103499151716
"2463",2044,"Oaxaca",20,4446984,37256,0.00837781291769883
"2464",2044,"Puebla",21,7578409,58824,0.00776205137516331
"2465",2044,"Queretaro",22,3014502,22836,0.00757538061013063
"2466",2044,"Quintana Roo",23,2441289,16435,0.00673209931310877
"2467",2044,"San Luis Potosi",24,3147206,26605,0.0084535298928637
"2468",2044,"Sinaloa",25,3539421,30898,0.00872967640752541
"2469",2044,"Sonora",26,3746983,30869,0.00823836136966728
"2470",2044,"State of Mexico",15,19819640,169912,0.00857291050695169
"2471",2044,"Tabasco",27,3079064,23646,0.00767960652977658
"2472",2044,"Tamaulipas",28,4162541,35367,0.00849649288739739
"2473",2044,"Tlaxcala",29,1649255,12945,0.00784899848719573
"2474",2044,"Veracruz",30,9021991,83647,0.00927145682144884
"2475",2044,"Yucatan",31,2715315,23356,0.00860158029547217
"2476",2044,"Zacatecas",32,1859320,14509,0.00780339048684465
"2477",2045,"Aguascalientes",1,1765048,13506,0.00765191654844514
"2478",2045,"Baja California",2,4654973,36592,0.00786084043881672
"2479",2045,"Baja California Sur",3,1119331,8250,0.0073704739706128
"2480",2045,"Campeche",4,1341976,10069,0.00750311480980286
"2481",2045,"Chiapas",7,7500334,47909,0.00638758220633908
"2482",2045,"Chihuahua",8,4321362,36518,0.00845057646177293
"2483",2045,"Coahuila",5,4097688,31473,0.0076806726134347
"2484",2045,"Colima",6,1015342,8127,0.00800419957019408
"2485",2045,"Durango",10,2138612,17070,0.00798181250268866
"2486",2045,"Guanajuato",11,6973414,54547,0.00782213704793664
"2487",2045,"Guerrero",12,3676575,30936,0.00841435303237388
"2488",2045,"Hidalgo",13,3727598,31162,0.00835980703927838
"2489",2045,"Jalisco",14,9669552,79276,0.00819851840085249
"2490",2045,"Mexico City",9,8056314,95201,0.0118169425868952
"2491",2045,"Michoacan",16,5351611,42787,0.00799516257814703
"2492",2045,"Morelos",17,2399234,21453,0.00894160386189926
"2493",2045,"National",0,146867295,1231732,0.00838670038826547
"2494",2045,"Nayarit",18,1631757,12667,0.00776279801465537
"2495",2045,"Nuevo Leon",19,7047402,56881,0.00807120127388788
"2496",2045,"Oaxaca",20,4449035,37668,0.00846655510689397
"2497",2045,"Puebla",21,7597794,59817,0.0078729431200688
"2498",2045,"Queretaro",22,3035409,23425,0.00771724667087697
"2499",2045,"Quintana Roo",23,2462681,16903,0.00686365794026916
"2500",2045,"San Luis Potosi",24,3150515,26973,0.00856145741251827
"2501",2045,"Sinaloa",25,3545656,31391,0.00885336874191969
"2502",2045,"Sonora",26,3765407,31465,0.00835633438828791
"2503",2045,"State of Mexico",15,19841984,173214,0.00872967138769994
"2504",2045,"Tabasco",27,3093941,24102,0.00779006451642097
"2505",2045,"Tamaulipas",28,4175165,35973,0.00861594691467283
"2506",2045,"Tlaxcala",29,1655798,13216,0.00798164993555977
"2507",2045,"Veracruz",30,9014165,84663,0.00939221769293107
"2508",2045,"Yucatan",31,2727960,23804,0.00872593439786507
"2509",2045,"Zacatecas",32,1863662,14720,0.00789842793382062
"2510",2046,"Aguascalientes",1,1772139,13799,0.00778663524700941
"2511",2046,"Baja California",2,4680306,37422,0.00799563105489256
"2512",2046,"Baja California Sur",3,1127692,8462,0.00750382196557216
"2513",2046,"Campeche",4,1352688,10270,0.00759229031380481
"2514",2046,"Chiapas",7,7560000,48820,0.00645767195767196
"2515",2046,"Chihuahua",8,4326932,37165,0.00858922673155021
"2516",2046,"Coahuila",5,4125964,32067,0.00777200188852835
"2517",2046,"Colima",6,1021598,8291,0.00811571674964125
"2518",2046,"Durango",10,2143688,17366,0.00810099230858222
"2519",2046,"Guanajuato",11,6980074,55482,0.00794862633261481
"2520",2046,"Guerrero",12,3666458,31197,0.00850875695289568
"2521",2046,"Hidalgo",13,3743005,31719,0.00847420722120328
"2522",2046,"Jalisco",14,9688810,80681,0.00832723523322266
"2523",2046,"Mexico City",9,7993107,96117,0.0120249860285869
"2524",2046,"Michoacan",16,5360963,43355,0.00808716642886735
"2525",2046,"Morelos",17,2406628,21800,0.00905831728044384
"2526",2046,"National",0,147193389,1252471,0.00850901666514384
"2527",2046,"Nayarit",18,1641155,12907,0.00786458317465443
"2528",2046,"Nuevo Leon",19,7084718,58044,0.00819284550210749
"2529",2046,"Oaxaca",20,4450155,38092,0.00855970185308152
"2530",2046,"Puebla",21,7615355,60797,0.00798347549129358
"2531",2046,"Queretaro",22,3055354,24009,0.00785800925195575
"2532",2046,"Quintana Roo",23,2483258,17374,0.00699645385215713
"2533",2046,"San Luis Potosi",24,3153169,27359,0.008676667822118
"2534",2046,"Sinaloa",25,3551104,31875,0.00897608180441913
"2535",2046,"Sonora",26,3783113,32042,0.0084697443613236
"2536",2046,"State of Mexico",15,19857867,176482,0.00888725863658972
"2537",2046,"Tabasco",27,3107960,24573,0.00790647241277236
"2538",2046,"Tamaulipas",28,4186827,36555,0.0087309554466903
"2539",2046,"Tlaxcala",29,1661893,13481,0.00811183391469848
"2540",2046,"Veracruz",30,9003899,85651,0.00951265668351011
"2541",2046,"Yucatan",31,2739912,24251,0.00885101419315657
"2542",2046,"Zacatecas",32,1867598,14915,0.00798619403104951
"2543",2047,"Aguascalientes",1,1778608,14093,0.00792361217311516
"2544",2047,"Baja California",2,4704149,38284,0.00813834765863071
"2545",2047,"Baja California Sur",3,1135697,8663,0.00762791483996172
"2546",2047,"Campeche",4,1363163,10503,0.00770487461880934
"2547",2047,"Chiapas",7,7618887,49764,0.0065316626956142
"2548",2047,"Chihuahua",8,4331157,37808,0.00872930720359479
"2549",2047,"Coahuila",5,4153810,32683,0.00786819811209468
"2550",2047,"Colima",6,1027607,8463,0.00823563872180707
"2551",2047,"Durango",10,2148141,17625,0.00820476868138544
"2552",2047,"Guanajuato",11,6984563,56417,0.00807738436892902
"2553",2047,"Guerrero",12,3655281,31473,0.00861028194549202
"2554",2047,"Hidalgo",13,3757474,32269,0.00858795030917047
"2555",2047,"Jalisco",14,9704759,82076,0.00845729399359634
"2556",2047,"Mexico City",9,7928599,96970,0.0122304079194824
"2557",2047,"Michoacan",16,5369626,43896,0.0081748710245369
"2558",2047,"Morelos",17,2413498,22149,0.00917713625617258
"2559",2047,"National",0,147482940,1273087,0.00863209670216772
"2560",2047,"Nayarit",18,1650028,13150,0.00796956172864945
"2561",2047,"Nuevo Leon",19,7120223,59224,0.00831771701532382
"2562",2047,"Oaxaca",20,4450408,38522,0.0086558355997922
"2563",2047,"Puebla",21,7630977,61797,0.00809817668170144
"2564",2047,"Queretaro",22,3074373,24604,0.00800293263049084
"2565",2047,"Quintana Roo",23,2502937,17864,0.00713721519958353
"2566",2047,"San Luis Potosi",24,3155046,27747,0.00879448350356857
"2567",2047,"Sinaloa",25,3555705,32363,0.00910171119370139
"2568",2047,"Sonora",26,3799724,32649,0.00859246618964956
"2569",2047,"State of Mexico",15,19867550,179681,0.00904394351593427
"2570",2047,"Tabasco",27,3121555,25056,0.00802676870982571
"2571",2047,"Tamaulipas",28,4197797,37140,0.00884749786614265
"2572",2047,"Tlaxcala",29,1667543,13747,0.00824386537558552
"2573",2047,"Veracruz",30,8991609,86610,0.00963231386062272
"2574",2047,"Yucatan",31,2751274,24712,0.00898202069295897
"2575",2047,"Zacatecas",32,1871172,15114,0.00807729059648178
"2576",2048,"Aguascalientes",1,1784630,14381,0.00805825297120412
"2577",2048,"Baja California",2,4726695,39129,0.00827830016533751
"2578",2048,"Baja California Sur",3,1143254,8866,0.00775505705643715
"2579",2048,"Campeche",4,1373262,10729,0.00781278445045447
"2580",2048,"Chiapas",7,7676172,50700,0.00660485460721829
"2581",2048,"Chihuahua",8,4334320,38415,0.00886298196718286
"2582",2048,"Coahuila",5,4180694,33286,0.00796183600139116
"2583",2048,"Colima",6,1033312,8653,0.0083740438512279
"2584",2048,"Durango",10,2152198,17913,0.00832311896953719
"2585",2048,"Guanajuato",11,6987342,57352,0.00820798523959468
"2586",2048,"Guerrero",12,3643614,31753,0.00871469919700605
"2587",2048,"Hidalgo",13,3770995,32786,0.00869425708599455
"2588",2048,"Jalisco",14,9718714,83454,0.0085869385599782
"2589",2048,"Mexico City",9,7862475,97810,0.0124401031481817
"2590",2048,"Michoacan",16,5377067,44450,0.00826658845798276
"2591",2048,"Morelos",17,2419730,22475,0.00928822637236386
"2592",2048,"National",0,147736207,1293580,0.00875601199102127
"2593",2048,"Nayarit",18,1658571,13400,0.00807924412039038
"2594",2048,"Nuevo Leon",19,7153910,60389,0.00844139778107357
"2595",2048,"Oaxaca",20,4449716,38934,0.00874977189555468
"2596",2048,"Puebla",21,7644823,62788,0.00821313979408026
"2597",2048,"Queretaro",22,3092403,25180,0.00814253510942785
"2598",2048,"Quintana Roo",23,2521792,18343,0.0072737957769713
"2599",2048,"San Luis Potosi",24,3156272,28126,0.00891114580745893
"2600",2048,"Sinaloa",25,3559532,32837,0.00922508914093201
"2601",2048,"Sonora",26,3815631,33217,0.00870550637627171
"2602",2048,"State of Mexico",15,19870944,182914,0.00920509866063736
"2603",2048,"Tabasco",27,3134295,25528,0.00814473430229127
"2604",2048,"Tamaulipas",28,4207822,37721,0.00896449517113604
"2605",2048,"Tlaxcala",29,1672761,14013,0.00837716804731818
"2606",2048,"Veracruz",30,8976968,87560,0.00975385007499191
"2607",2048,"Yucatan",31,2761939,25166,0.00911171463236516
"2608",2048,"Zacatecas",32,1874354,15319,0.00817294918675981
"2609",2049,"Aguascalientes",1,1790035,14690,0.00820654344747449
"2610",2049,"Baja California",2,4747759,39982,0.00842123620849331
"2611",2049,"Baja California Sur",3,1150481,9077,0.00788974350728087
"2612",2049,"Campeche",4,1383095,10953,0.00791919571685242
"2613",2049,"Chiapas",7,7732671,51663,0.00668113256079303
"2614",2049,"Chihuahua",8,4336185,39048,0.00900515084111956
"2615",2049,"Coahuila",5,4207130,33873,0.00805133190559835
"2616",2049,"Colima",6,1038748,8804,0.00847558791930285
"2617",2049,"Durango",10,2155647,18199,0.00844247689904701
"2618",2049,"Guanajuato",11,6987979,58275,0.00833932099681467
"2619",2049,"Guerrero",12,3630920,32009,0.00881567206107543
"2620",2049,"Hidalgo",13,3783631,33329,0.0088087342555339
"2621",2049,"Jalisco",14,9729400,84883,0.00872438177071556
"2622",2049,"Mexico City",9,7795136,98585,0.0126469890967906
"2623",2049,"Michoacan",16,5383826,44983,0.00835521058815794
"2624",2049,"Morelos",17,2425457,22804,0.00940193951078085
"2625",2049,"National",0,147953422,1313879,0.00888035560272476
"2626",2049,"Nayarit",18,1666573,13640,0.00818445996665013
"2627",2049,"Nuevo Leon",19,7185804,61526,0.00856215950226307
"2628",2049,"Oaxaca",20,4448190,39353,0.00884696921669263
"2629",2049,"Puebla",21,7656739,63773,0.00832900272557286
"2630",2049,"Queretaro",22,3109505,25772,0.00828813589301191
"2631",2049,"Quintana Roo",23,2539741,18824,0.00741177939010316
"2632",2049,"San Luis Potosi",24,3156716,28488,0.00902456857062846
"2633",2049,"Sinaloa",25,3562528,33296,0.0093461721564013
"2634",2049,"Sonora",26,3830476,33801,0.00882422967798258
