"","year","state","CVE_GEO","age_group","ferty_rate","births"
"9227",2009,"31",31,"15-19",62.06,5868
"9228",2009,"31",31,"20-24",128.31,11656
"9229",2009,"31",31,"25-29",117.58,9920
"9230",2009,"31",31,"30-34",76.8,6015
"9231",2009,"31",31,"35-39",33.25,2369
"9232",2009,"31",31,"40-44",8.78,541
"9233",2009,"31",31,"45-49",1.23,66
"9234",2009,"32",32,"15-19",75.89,5651
"9235",2009,"32",32,"20-24",145.74,9970
"9236",2009,"32",32,"25-29",139.7,8569
"9237",2009,"32",32,"30-34",99.77,5623
"9238",2009,"32",32,"35-39",54,2802
"9239",2009,"32",32,"40-44",15.35,698
"9240",2009,"32",32,"45-49",1.23,48
"9241",2010,"01",1,"15-19",79.78,4800
"9242",2010,"01",1,"20-24",138.23,7736
"9243",2010,"01",1,"25-29",114.73,5879
"9244",2010,"01",1,"30-34",95.55,4549
"9245",2010,"01",1,"35-39",44.54,1975
"9246",2010,"01",1,"40-44",13.46,521
"9247",2010,"01",1,"45-49",0.52,17
"9248",2010,"02",2,"15-19",83.92,12570
"9249",2010,"02",2,"20-24",135.46,19601
"9250",2010,"02",2,"25-29",118.59,16365
"9251",2010,"02",2,"30-34",67.84,8934
"9252",2010,"02",2,"35-39",34.31,4225
"9253",2010,"02",2,"40-44",9.56,1012
"9254",2010,"02",2,"45-49",0.18,16
"9255",2010,"03",3,"15-19",74.25,2145
"9256",2010,"03",3,"20-24",133.29,3817
"9257",2010,"03",3,"25-29",103.8,2906
"9258",2010,"03",3,"30-34",89.03,2386
"9259",2010,"03",3,"35-39",37.76,933
"9260",2010,"03",3,"40-44",8.34,175
"9261",2010,"03",3,"45-49",0.17,3
"9262",2010,"04",4,"15-19",73.74,3031
"9263",2010,"04",4,"20-24",156.44,6194
"9264",2010,"04",4,"25-29",109.64,4047
"9265",2010,"04",4,"30-34",77.53,2647
"9266",2010,"04",4,"35-39",28.71,894
"9267",2010,"04",4,"40-44",5.03,134
"9268",2010,"04",4,"45-49",0.36,8
"9269",2010,"07",7,"15-19",86.36,22604
"9270",2010,"07",7,"20-24",158.39,37488
"9271",2010,"07",7,"25-29",149.62,30994
"9272",2010,"07",7,"30-34",98.42,17931
"9273",2010,"07",7,"35-39",56.55,9101
"9274",2010,"07",7,"40-44",18.84,2545
"9275",2010,"07",7,"45-49",2.37,267
"9276",2010,"08",8,"15-19",88.33,14299
"9277",2010,"08",8,"20-24",148.44,22504
"9278",2010,"08",8,"25-29",111.68,15751
"9279",2010,"08",8,"30-34",74.95,10102
"9280",2010,"08",8,"35-39",44.9,5815
"9281",2010,"08",8,"40-44",8.35,965
"9282",2010,"08",8,"45-49",1.52,150
"9283",2010,"09",9,"15-19",53.56,20024
"9284",2010,"09",9,"20-24",89.37,34702
"9285",2010,"09",9,"25-29",80.69,31463
"9286",2010,"09",9,"30-34",62.37,24105
"9287",2010,"09",9,"35-39",35.01,13247
"9288",2010,"09",9,"40-44",8.94,3115
"9289",2010,"09",9,"45-49",0.63,197
"9290",2010,"05",5,"15-19",100.51,12991
"9291",2010,"05",5,"20-24",144.16,17477
"9292",2010,"05",5,"25-29",126.06,14380
"9293",2010,"05",5,"30-34",87.94,9676
"9294",2010,"05",5,"35-39",34.86,3668
"9295",2010,"05",5,"40-44",8.39,781
"9296",2010,"05",5,"45-49",0.35,28
"9297",2010,"06",6,"15-19",70.12,2158
"9298",2010,"06",6,"20-24",119.42,3590
"9299",2010,"06",6,"25-29",130.92,3702
"9300",2010,"06",6,"30-34",73.01,1930
"9301",2010,"06",6,"35-39",44.36,1094
"9302",2010,"06",6,"40-44",10.21,222
"9303",2010,"06",6,"45-49",1.22,23
"9304",2010,"10",10,"15-19",88.44,7220
"9305",2010,"10",10,"20-24",140.76,10539
"9306",2010,"10",10,"25-29",132.5,8904
"9307",2010,"10",10,"30-34",92.94,5769
"9308",2010,"10",10,"35-39",40.91,2391
"9309",2010,"10",10,"40-44",9.1,473
"9310",2010,"10",10,"45-49",1.26,57
"9311",2010,"11",11,"15-19",71.33,20263
"9312",2010,"11",11,"20-24",141.82,37634
"9313",2010,"11",11,"25-29",125.95,30390
"9314",2010,"11",11,"30-34",91.91,20317
"9315",2010,"11",11,"35-39",50.18,10177
"9316",2010,"11",11,"40-44",13.17,2307
"9317",2010,"11",11,"45-49",1.68,249
"9318",2010,"12",12,"15-19",88.18,15932
"9319",2010,"12",12,"20-24",146.81,23368
"9320",2010,"12",12,"25-29",138.85,19006
"9321",2010,"12",12,"30-34",103.46,12599
"9322",2010,"12",12,"35-39",56.74,6324
"9323",2010,"12",12,"40-44",14.52,1424
"9324",2010,"12",12,"45-49",2.55,219
"9325",2010,"13",13,"15-19",77.09,10145
"9326",2010,"13",13,"20-24",139.05,17203
"9327",2010,"13",13,"25-29",126.62,14481
"9328",2010,"13",13,"30-34",77.73,8331
"9329",2010,"13",13,"35-39",34.97,3510
"9330",2010,"13",13,"40-44",8.33,736
"9331",2010,"13",13,"45-49",0.68,52
"9332",2010,"14",14,"15-19",77.1,27659
"9333",2010,"14",14,"20-24",132.52,45361
"9334",2010,"14",14,"25-29",129.09,40946
"9335",2010,"14",14,"30-34",102.76,30191
"9336",2010,"14",14,"35-39",50.68,13798
"9337",2010,"14",14,"40-44",13.61,3248
"9338",2010,"14",14,"45-49",1.1,226
"9339",2010,"15",15,"15-19",72.55,53364
"9340",2010,"15",15,"20-24",132.51,94241
"9341",2010,"15",15,"25-29",106.62,72034
"9342",2010,"15",15,"30-34",72.87,46994
"9343",2010,"15",15,"35-39",35.23,21473
"9344",2010,"15",15,"40-44",9.05,4840
"9345",2010,"15",15,"45-49",1.25,565
"9346",2010,"16",16,"15-19",79.32,17724
"9347",2010,"16",16,"20-24",132.11,27431
"9348",2010,"16",16,"25-29",125.62,23263
"9349",2010,"16",16,"30-34",84.01,14029
"9350",2010,"16",16,"35-39",48.26,7409
"9351",2010,"16",16,"40-44",14.53,1965
"9352",2010,"16",16,"45-49",1.56,184
"9353",2010,"17",17,"15-19",68.29,5877
"9354",2010,"17",17,"20-24",127,10412
"9355",2010,"17",17,"25-29",110.92,8422
"9356",2010,"17",17,"30-34",81.27,5807
"9357",2010,"17",17,"35-39",33.11,2250
"9358",2010,"17",17,"40-44",8.2,501
"9359",2010,"17",17,"45-49",0.87,47
"9360",2010,"18",18,"15-19",101.15,5227
"9361",2010,"18",18,"20-24",141.4,6864
"9362",2010,"18",18,"25-29",134.46,5960
"9363",2010,"18",18,"30-34",85.5,3502
"9364",2010,"18",18,"35-39",53.09,2026
"9365",2010,"18",18,"40-44",8.89,300
"9366",2010,"18",18,"45-49",1.25,37
"9367",2010,"19",19,"15-19",78.43,16401
"9368",2010,"19",19,"20-24",121.5,24908
"9369",2010,"19",19,"25-29",112.82,22505
"9370",2010,"19",19,"30-34",85.21,16550
"9371",2010,"19",19,"35-39",36.95,6852
"9372",2010,"19",19,"40-44",10.75,1757
"9373",2010,"19",19,"45-49",0.98,137
"9374",2010,"20",20,"15-19",66.82,13170
"9375",2010,"20",20,"20-24",138.05,24520
"9376",2010,"20",20,"25-29",130.46,20460
"9377",2010,"20",20,"30-34",87.3,12428
"9378",2010,"20",20,"35-39",46.84,6156
"9379",2010,"20",20,"40-44",13.81,1605
"9380",2010,"20",20,"45-49",2.02,207
"9381",2010,"21",21,"15-19",78.6,23570
"9382",2010,"21",21,"20-24",139.45,38815
"9383",2010,"21",21,"25-29",128.86,32483
"9384",2010,"21",21,"30-34",85.88,19790
"9385",2010,"21",21,"35-39",41.1,8674
"9386",2010,"21",21,"40-44",10.89,1992
"9387",2010,"21",21,"45-49",1.49,233
"9388",2010,"22",22,"15-19",59.46,5516
"9389",2010,"22",22,"20-24",122.51,10926
"9390",2010,"22",22,"25-29",108.92,9073
"9391",2010,"22",22,"30-34",86.07,6663
"9392",2010,"22",22,"35-39",56.37,4005
"9393",2010,"22",22,"40-44",14.06,855
"9394",2010,"22",22,"45-49",0.95,48
"9395",2010,"23",23,"15-19",75.51,4900
"9396",2010,"23",23,"20-24",139.03,9146
"9397",2010,"23",23,"25-29",109.86,7031
"9398",2010,"23",23,"30-34",82.99,4942
"9399",2010,"23",23,"35-39",42.42,2241
"9400",2010,"23",23,"40-44",9,385
"9401",2010,"23",23,"45-49",0.81,27
"9402",2010,"33",0,"15-19",76.13,417361
"9403",2010,"33",0,"20-24",132.16,687948
"9404",2010,"33",0,"25-29",118.11,571486
"9405",2010,"33",0,"30-34",82.47,374267
"9406",2010,"33",0,"35-39",41.17,175119
"9407",2010,"33",0,"40-44",10.78,40358
"9408",2010,"33",0,"45-49",1.15,3725
"9409",2010,"24",24,"15-19",77.26,10097
"9410",2010,"24",24,"20-24",131.09,15660
"9411",2010,"24",24,"25-29",127.49,13669
"9412",2010,"24",24,"30-34",90.24,8904
"9413",2010,"24",24,"35-39",45.91,4234
"9414",2010,"24",24,"40-44",13.06,1069
"9415",2010,"24",24,"45-49",1.04,74
"9416",2010,"25",25,"15-19",80.84,10747
"9417",2010,"25",25,"20-24",122.71,15250
"9418",2010,"25",25,"25-29",124.97,14233
"9419",2010,"25",25,"30-34",79.1,8475
"9420",2010,"25",25,"35-39",35.08,3579
"9421",2010,"25",25,"40-44",5.6,512
"9422",2010,"25",25,"45-49",0.56,45
"9423",2010,"26",26,"15-19",77.91,9592
"9424",2010,"26",26,"20-24",140,16219
"9425",2010,"26",26,"25-29",129.51,14037
"9426",2010,"26",26,"30-34",80.25,8290
"9427",2010,"26",26,"35-39",33.64,3307
"9428",2010,"26",26,"40-44",6.6,579
"9429",2010,"26",26,"45-49",1.08,83
"9430",2010,"27",27,"15-19",74.59,8383
"9431",2010,"27",27,"20-24",122.5,13261
"9432",2010,"27",27,"25-29",118.93,12020
"9433",2010,"27",27,"30-34",82.7,7717
"9434",2010,"27",27,"35-39",35.6,3023
"9435",2010,"27",27,"40-44",9.65,699
"9436",2010,"27",27,"45-49",2.21,134
"9437",2010,"28",28,"15-19",77.69,11681
"9438",2010,"28",28,"20-24",126.12,18386
"9439",2010,"28",28,"25-29",116.44,16317
"9440",2010,"28",28,"30-34",90.93,12276
"9441",2010,"28",28,"35-39",35.44,4538
"9442",2010,"28",28,"40-44",14.78,1664
"9443",2010,"28",28,"45-49",0.38,36
"9444",2010,"29",29,"15-19",68.86,4067
"9445",2010,"29",29,"20-24",141.83,7951
"9446",2010,"29",29,"25-29",118.41,6182
"9447",2010,"29",29,"30-34",84.06,4084
"9448",2010,"29",29,"35-39",40.33,1800
"9449",2010,"29",29,"40-44",8.03,308
"9450",2010,"29",29,"45-49",0.96,31
"9451",2010,"30",30,"15-19",80.07,29620
"9452",2010,"30",30,"20-24",129.8,45073
"9453",2010,"30",30,"25-29",113.24,36219
"9454",2010,"30",30,"30-34",75.95,22929
"9455",2010,"30",30,"35-39",39.28,11350
"9456",2010,"30",30,"40-44",9.39,2456
"9457",2010,"30",30,"45-49",0.98,227
"9458",2010,"31",31,"15-19",61.31,5814
"9459",2010,"31",31,"20-24",126.65,11628
"9460",2010,"31",31,"25-29",114.47,9795
"9461",2010,"31",31,"30-34",74.67,5917
"9462",2010,"31",31,"35-39",31.5,2297
"9463",2010,"31",31,"40-44",8.22,521
"9464",2010,"31",31,"45-49",1,55
"9465",2010,"32",32,"15-19",77.35,5770
"9466",2010,"32",32,"20-24",145.35,10043
"9467",2010,"32",32,"25-29",137.84,8569
"9468",2010,"32",32,"30-34",96.77,5503
"9469",2010,"32",32,"35-39",52.07,2753
"9470",2010,"32",32,"40-44",14.82,692
"9471",2010,"32",32,"45-49",1.07,43
"9472",2011,"01",1,"15-19",80.14,4883
"9473",2011,"01",1,"20-24",135.67,7747
"9474",2011,"01",1,"25-29",112.9,5899
"9475",2011,"01",1,"30-34",90.9,4386
"9476",2011,"01",1,"35-39",44.21,2001
"9477",2011,"01",1,"40-44",12.72,508
"9478",2011,"01",1,"45-49",0.77,26
"9479",2011,"02",2,"15-19",81.69,12272
"9480",2011,"02",2,"20-24",132.61,19418
"9481",2011,"02",2,"25-29",115.9,16188
"9482",2011,"02",2,"30-34",68.87,9119
"9483",2011,"02",2,"35-39",33.67,4198
"9484",2011,"02",2,"40-44",9.35,1015
"9485",2011,"02",2,"45-49",0.21,19
"9486",2011,"03",3,"15-19",74.58,2183
"9487",2011,"03",3,"20-24",134.74,3927
"9488",2011,"03",3,"25-29",104.39,2974
"9489",2011,"03",3,"30-34",86.8,2361
"9490",2011,"03",3,"35-39",38.42,974
"9491",2011,"03",3,"40-44",7.7,168
"9492",2011,"03",3,"45-49",0.17,3
"9493",2011,"04",4,"15-19",76.2,3147
"9494",2011,"04",4,"20-24",150.61,6057
"9495",2011,"04",4,"25-29",110.31,4155
"9496",2011,"04",4,"30-34",75.58,2624
"9497",2011,"04",4,"35-39",30,955
"9498",2011,"04",4,"40-44",5.6,154
"9499",2011,"04",4,"45-49",0.82,19
"9500",2011,"07",7,"15-19",88.01,23139
"9501",2011,"07",7,"20-24",158.7,38086
"9502",2011,"07",7,"25-29",147.41,31122
"9503",2011,"07",7,"30-34",97.81,18139
"9504",2011,"07",7,"35-39",55.94,9233
"9505",2011,"07",7,"40-44",18.86,2635
"9506",2011,"07",7,"45-49",2.18,253
"9507",2011,"08",8,"15-19",87.91,14279
"9508",2011,"08",8,"20-24",145.76,22345
"9509",2011,"08",8,"25-29",111.18,15856
"9510",2011,"08",8,"30-34",73.91,10002
"9511",2011,"08",8,"35-39",42.18,5514
"9512",2011,"08",8,"40-44",8.47,999
"9513",2011,"08",8,"45-49",1.23,125
"9514",2011,"09",9,"15-19",53.25,19706
"9515",2011,"09",9,"20-24",88.58,34361
"9516",2011,"09",9,"25-29",78.31,30601
"9517",2011,"09",9,"30-34",60.83,23478
"9518",2011,"09",9,"35-39",34.85,13259
"9519",2011,"09",9,"40-44",8.87,3136
"9520",2011,"09",9,"45-49",0.6,193
"9521",2011,"05",5,"15-19",101.23,13177
"9522",2011,"05",5,"20-24",145.24,17854
"9523",2011,"05",5,"25-29",124.87,14406
"9524",2011,"05",5,"30-34",86.62,9574
"9525",2011,"05",5,"35-39",34.89,3722
"9526",2011,"05",5,"40-44",8.49,812
"9527",2011,"05",5,"45-49",0.5,41
"9528",2011,"06",6,"15-19",71.38,2214
"9529",2011,"06",6,"20-24",121.18,3707
"9530",2011,"06",6,"25-29",126.14,3642
"9531",2011,"06",6,"30-34",74.02,1990
"9532",2011,"06",6,"35-39",42.87,1081
"9533",2011,"06",6,"40-44",10.4,233
"9534",2011,"06",6,"45-49",0.88,17
"9535",2011,"10",10,"15-19",87.28,7156
"9536",2011,"10",10,"20-24",140.14,10639
"9537",2011,"10",10,"25-29",128.74,8792
"9538",2011,"10",10,"30-34",90.07,5650
"9539",2011,"10",10,"35-39",41.15,2443
"9540",2011,"10",10,"40-44",9.93,529
"9541",2011,"10",10,"45-49",1.1,51
"9542",2011,"11",11,"15-19",72.74,20697
"9543",2011,"11",11,"20-24",138.29,37134
"9544",2011,"11",11,"25-29",124.07,30383
"9545",2011,"11",11,"30-34",90.58,20242
"9546",2011,"11",11,"35-39",48.6,10036
"9547",2011,"11",11,"40-44",13.11,2362
"9548",2011,"11",11,"45-49",1.31,200
"9549",2011,"12",12,"15-19",88.07,15880
"9550",2011,"12",12,"20-24",144.85,23287
"9551",2011,"12",12,"25-29",135.38,18801
"9552",2011,"12",12,"30-34",100.35,12356
"9553",2011,"12",12,"35-39",54.52,6181
"9554",2011,"12",12,"40-44",14.64,1473
"9555",2011,"12",12,"45-49",2.18,192
"9556",2011,"13",13,"15-19",77.43,10203
"9557",2011,"13",13,"20-24",137.98,17229
"9558",2011,"13",13,"25-29",123.9,14360
"9559",2011,"13",13,"30-34",76.87,8336
"9560",2011,"13",13,"35-39",34.37,3521
"9561",2011,"13",13,"40-44",8.5,775
"9562",2011,"13",13,"45-49",0.67,53
"9563",2011,"14",14,"15-19",76.66,27608
"9564",2011,"14",14,"20-24",130.9,45316
"9565",2011,"14",14,"25-29",125.85,40473
"9566",2011,"14",14,"30-34",98.88,29351
"9567",2011,"14",14,"35-39",48.96,13552
"9568",2011,"14",14,"40-44",13.38,3276
"9569",2011,"14",14,"45-49",0.97,204
"9570",2011,"15",15,"15-19",71.85,52966
"9571",2011,"15",15,"20-24",131.06,94205
"9572",2011,"15",15,"25-29",105.42,72134
"9573",2011,"15",15,"30-34",71,46191
"9574",2011,"15",15,"35-39",34.81,21579
"9575",2011,"15",15,"40-44",9.17,5043
"9576",2011,"15",15,"45-49",1.1,514
"9577",2011,"16",16,"15-19",80.62,17974
"9578",2011,"16",16,"20-24",131.61,27546
"9579",2011,"16",16,"25-29",124.5,23357
"9580",2011,"16",16,"30-34",84.06,14178
"9581",2011,"16",16,"35-39",47.25,7367
"9582",2011,"16",16,"40-44",14.51,2010
"9583",2011,"16",16,"45-49",1.32,159
"9584",2011,"17",17,"15-19",69.76,6018
"9585",2011,"17",17,"20-24",127.04,10551
"9586",2011,"17",17,"25-29",109.29,8430
"9587",2011,"17",17,"30-34",78.62,5675
"9588",2011,"17",17,"35-39",34.13,2355
"9589",2011,"17",17,"40-44",8.25,516
"9590",2011,"17",17,"45-49",0.74,41
"9591",2011,"18",18,"15-19",99.35,5163
"9592",2011,"18",18,"20-24",142.49,7019
"9593",2011,"18",18,"25-29",130.79,5902
"9594",2011,"18",18,"30-34",83,3449
"9595",2011,"18",18,"35-39",50,1951
"9596",2011,"18",18,"40-44",9.84,343
"9597",2011,"18",18,"45-49",1.08,33
"9598",2011,"19",19,"15-19",76.8,16287
"9599",2011,"19",19,"20-24",120.05,25097
"9600",2011,"19",19,"25-29",111.87,22683
"9601",2011,"19",19,"30-34",84.53,16564
"9602",2011,"19",19,"35-39",37.71,7106
"9603",2011,"19",19,"40-44",10.41,1751
"9604",2011,"19",19,"45-49",0.8,115
"9605",2011,"20",20,"15-19",68.94,13531
"9606",2011,"20",20,"20-24",136.95,24492
"9607",2011,"20",20,"25-29",127.88,20316
"9608",2011,"20",20,"30-34",85.52,12314
"9609",2011,"20",20,"35-39",45.41,6080
"9610",2011,"20",20,"40-44",13.55,1618
"9611",2011,"20",20,"45-49",1.6,168
"9612",2011,"21",21,"15-19",80.14,24098
"9613",2011,"21",21,"20-24",138.44,38992
"9614",2011,"21",21,"25-29",125.64,32133
"9615",2011,"21",21,"30-34",83.98,19576
"9616",2011,"21",21,"35-39",39.79,8562
"9617",2011,"21",21,"40-44",10.75,2024
"9618",2011,"21",21,"45-49",1.26,203
"9619",2011,"22",22,"15-19",60.96,5702
"9620",2011,"22",22,"20-24",121.83,11074
"9621",2011,"22",22,"25-29",109.13,9299
"9622",2011,"22",22,"30-34",84.52,6670
"9623",2011,"22",22,"35-39",52.82,3850
"9624",2011,"22",22,"40-44",13.53,852
"9625",2011,"22",22,"45-49",0.84,44
"9626",2011,"23",23,"15-19",75.35,4960
"9627",2011,"23",23,"20-24",137.36,9239
"9628",2011,"23",23,"25-29",109.16,7156
"9629",2011,"23",23,"30-34",80.34,4885
"9630",2011,"23",23,"35-39",40.88,2225
"9631",2011,"23",23,"40-44",8.87,396
"9632",2011,"23",23,"45-49",0.66,23
"9633",2011,"33",0,"15-19",76.38,419675
"9634",2011,"33",0,"20-24",130.99,689267
"9635",2011,"33",0,"25-29",116.2,569680
"9636",2011,"33",0,"30-34",80.97,370840
"9637",2011,"33",0,"35-39",40.46,174922
"9638",2011,"33",0,"40-44",10.75,41330
"9639",2011,"33",0,"45-49",1.01,3346
"9640",2011,"24",24,"15-19",76.53,10012
"9641",2011,"24",24,"20-24",131.65,15879
"9642",2011,"24",24,"25-29",123.89,13447
"9643",2011,"24",24,"30-34",87.71,8734
"9644",2011,"24",24,"35-39",45.46,4262
"9645",2011,"24",24,"40-44",12.58,1057
"9646",2011,"24",24,"45-49",0.89,65
"9647",2011,"25",25,"15-19",80.95,10820
"9648",2011,"25",25,"20-24",120.16,15143
"9649",2011,"25",25,"25-29",120.45,13917
"9650",2011,"25",25,"30-34",80.05,8651
"9651",2011,"25",25,"35-39",36.01,3732
"9652",2011,"25",25,"40-44",6.13,576
"9653",2011,"25",25,"45-49",0.47,39
"9654",2011,"26",26,"15-19",77.46,9628
"9655",2011,"26",26,"20-24",134.88,15909
"9656",2011,"26",26,"25-29",126.19,13923
"9657",2011,"26",26,"30-34",80.15,8374
"9658",2011,"26",26,"35-39",34.15,3416
"9659",2011,"26",26,"40-44",7.23,651
"9660",2011,"26",26,"45-49",0.89,70
"9661",2011,"27",27,"15-19",76.17,8559
"9662",2011,"27",27,"20-24",124.18,13549
"9663",2011,"27",27,"25-29",117.81,12056
"9664",2011,"27",27,"30-34",80.83,7638
"9665",2011,"27",27,"35-39",35.33,3067
"9666",2011,"27",27,"40-44",10.02,749
"9667",2011,"27",27,"45-49",1.81,113
"9668",2011,"28",28,"15-19",77.29,11640
"9669",2011,"28",28,"20-24",128.41,18819
"9670",2011,"28",28,"25-29",116.82,16437
"9671",2011,"28",28,"30-34",89.2,12046
"9672",2011,"28",28,"35-39",36.09,4670
"9673",2011,"28",28,"40-44",13.5,1558
"9674",2011,"28",28,"45-49",0.47,46
"9675",2011,"29",29,"15-19",71.62,4257
"9676",2011,"29",29,"20-24",140.17,7970
"9677",2011,"29",29,"25-29",117.17,6216
"9678",2011,"29",29,"30-34",80.82,3979
"9679",2011,"29",29,"35-39",38.83,1772
"9680",2011,"29",29,"40-44",8.17,324
"9681",2011,"29",29,"45-49",0.87,29
"9682",2011,"30",30,"15-19",80.45,29723
"9683",2011,"30",30,"20-24",129.13,45242
"9684",2011,"30",30,"25-29",112.43,36411
"9685",2011,"30",30,"30-34",74.99,22827
"9686",2011,"30",30,"35-39",37.93,11118
"9687",2011,"30",30,"40-44",9.35,2506
"9688",2011,"30",30,"45-49",0.83,198
"9689",2011,"31",31,"15-19",62.82,5983
"9690",2011,"31",31,"20-24",123.8,11520
"9691",2011,"31",31,"25-29",111.22,9666
"9692",2011,"31",31,"30-34",74.21,5951
"9693",2011,"31",31,"35-39",31.6,2352
"9694",2011,"31",31,"40-44",8.68,568
"9695",2011,"31",31,"45-49",0.85,48
"9696",2011,"32",32,"15-19",77.93,5810
"9697",2011,"32",32,"20-24",142.33,9914
"9698",2011,"32",32,"25-29",135.82,8545
"9699",2011,"32",32,"30-34",96.4,5530
"9700",2011,"32",32,"35-39",51.92,2788
"9701",2011,"32",32,"40-44",14.89,713
"9702",2011,"32",32,"45-49",1.02,42
"9703",2012,"01",1,"15-19",80.16,4952
"9704",2012,"01",1,"20-24",132.57,7738
"9705",2012,"01",1,"25-29",111.1,5930
"9706",2012,"01",1,"30-34",86.69,4250
"9707",2012,"01",1,"35-39",44.34,2044
"9708",2012,"01",1,"40-44",11.99,495
"9709",2012,"01",1,"45-49",1,35
"9710",2012,"02",2,"15-19",79.03,11885
"9711",2012,"02",2,"20-24",129.28,19145
"9712",2012,"02",2,"25-29",113.3,16008
"9713",2012,"02",2,"30-34",70.29,9355
"9714",2012,"02",2,"35-39",33.41,4198
"9715",2012,"02",2,"40-44",9.18,1022
"9716",2012,"02",2,"45-49",0.27,25
"9717",2012,"03",3,"15-19",74.53,2213
"9718",2012,"03",3,"20-24",135.72,4031
"9719",2012,"03",3,"25-29",104.99,3047
"9720",2012,"03",3,"30-34",84.94,2352
"9721",2012,"03",3,"35-39",39.39,1024
"9722",2012,"03",3,"40-44",7,159
"9723",2012,"03",3,"45-49",0.11,2
"9724",2012,"04",4,"15-19",78.48,3252
"9725",2012,"04",4,"20-24",144.19,5893
"9726",2012,"04",4,"25-29",111.04,4277
"9727",2012,"04",4,"30-34",74.05,2623
"9728",2012,"04",4,"35-39",31.6,1027
"9729",2012,"04",4,"40-44",6.25,177
"9730",2012,"04",4,"45-49",1.25,30
"9731",2012,"07",7,"15-19",89.37,23564
"9732",2012,"07",7,"20-24",158.41,38547
"9733",2012,"07",7,"25-29",145.24,31306
"9734",2012,"07",7,"30-34",97.69,18511
"9735",2012,"07",7,"35-39",55.94,9463
"9736",2012,"07",7,"40-44",18.99,2749
"9737",2012,"07",7,"45-49",2.14,257
"9738",2012,"08",8,"15-19",87.11,14171
"9739",2012,"08",8,"20-24",142.52,22070
"9740",2012,"08",8,"25-29",110.71,15953
"9741",2012,"08",8,"30-34",73.25,9944
"9742",2012,"08",8,"35-39",39.93,5238
"9743",2012,"08",8,"40-44",8.65,1039
"9744",2012,"08",8,"45-49",1.05,109
"9745",2012,"09",9,"15-19",52.67,19159
"9746",2012,"09",9,"20-24",87.38,33687
"9747",2012,"09",9,"25-29",75.9,29604
"9748",2012,"09",9,"30-34",59.55,22891
"9749",2012,"09",9,"35-39",35.04,13311
"9750",2012,"09",9,"40-44",8.85,3160
"9751",2012,"09",9,"45-49",0.62,201
"9752",2012,"05",5,"15-19",101.57,13307
"9753",2012,"05",5,"20-24",145.81,18174
"9754",2012,"05",5,"25-29",123.73,14425
"9755",2012,"05",5,"30-34",85.75,9516
"9756",2012,"05",5,"35-39",35.3,3801
"9757",2012,"05",5,"40-44",8.65,849
"9758",2012,"05",5,"45-49",0.65,55
"9759",2012,"06",6,"15-19",72.32,2260
"9760",2012,"06",6,"20-24",122.39,3814
"9761",2012,"06",6,"25-29",121.35,3586
"9762",2012,"06",6,"30-34",75.37,2068
"9763",2012,"06",6,"35-39",41.81,1076
"9764",2012,"06",6,"40-44",10.66,246
"9765",2012,"06",6,"45-49",0.7,14
"9766",2012,"10",10,"15-19",85.71,7047
"9767",2012,"10",10,"20-24",139,10699
"9768",2012,"10",10,"25-29",125.04,8685
"9769",2012,"10",10,"30-34",87.67,5566
"9770",2012,"10",10,"35-39",41.84,2515
"9771",2012,"10",10,"40-44",10.86,592
"9772",2012,"10",10,"45-49",1.01,48
"9773",2012,"11",11,"15-19",73.87,21002
"9774",2012,"11",11,"20-24",134.14,36427
"9775",2012,"11",11,"25-29",122.19,30379
"9776",2012,"11",11,"30-34",89.68,20292
"9777",2012,"11",11,"35-39",47.54,9966
"9778",2012,"11",11,"40-44",13.12,2430
"9779",2012,"11",11,"45-49",1.06,166
"9780",2012,"12",12,"15-19",87.56,15699
"9781",2012,"12",12,"20-24",142.31,23078
"9782",2012,"12",12,"25-29",131.94,18595
"9783",2012,"12",12,"30-34",97.74,12186
"9784",2012,"12",12,"35-39",52.88,6079
"9785",2012,"12",12,"40-44",14.86,1531
"9786",2012,"12",12,"45-49",2,180
"9787",2012,"13",13,"15-19",77.47,10195
"9788",2012,"13",13,"20-24",136.41,17165
"9789",2012,"13",13,"25-29",121.24,14239
"9790",2012,"13",13,"30-34",76.41,8400
"9791",2012,"13",13,"35-39",34.15,3563
"9792",2012,"13",13,"40-44",8.76,824
"9793",2012,"13",13,"45-49",0.7,57
"9794",2012,"14",14,"15-19",75.85,27372
"9795",2012,"14",14,"20-24",128.7,45028
"9796",2012,"14",14,"25-29",122.61,39978
"9797",2012,"14",14,"30-34",95.46,28666
"9798",2012,"14",14,"35-39",47.76,13393
"9799",2012,"14",14,"40-44",13.23,3318
"9800",2012,"14",14,"45-49",0.9,195
"9801",2012,"15",15,"15-19",70.83,52201
