"","year","state","CVE_GEO","age","population","births_grouped","births","ferty_rate","birth_rate"
"2016",2020,"MCMA",33,35,334760.6,13056,117.785454392248,7.132,0.000351849812648943
"2017",2020,"MCMA",33,35,334760.6,13056,39.3376060669897,7.132,0.000117509665316019
"2018",2020,"MCMA",33,35,334760.6,21722,223.122932701076,6.414,0.000666514914542141
"2019",2020,"MCMA",33,35,334760.6,21722,10.8748659492978,6.414,3.24855014278796e-05
"2020",2020,"MCMA",33,35,334760.6,21722,283.198808742173,6.414,0.000845974134178791
"2021",2020,"MCMA",33,35,334760.6,21722,114.777046021035,6.414,0.000342863066982897
"2022",2020,"MCMA",33,35,334760.6,21722,2.34730713113259,6.414,7.01189784918712e-06
"2023",2020,"MCMA",33,35,334760.6,21722,9.05578545808256,6.414,2.70515271453169e-05
"2024",2020,"MCMA",33,35,334760.6,21722,6.97919447990759,6.414,2.08483151240247e-05
"2025",2020,"MCMA",33,35,334760.6,21722,1.09276886132896,6.414,3.2643293784542e-06
"2026",2020,"MCMA",33,35,334760.6,21722,7.2730205483616,6.414,2.17260351079595e-05
"2027",2020,"MCMA",33,35,334760.6,21722,153.033860417047,6.414,0.000457144181295668
"2028",2020,"MCMA",33,35,334760.6,21722,3.71409356191866,6.414,1.10947750778277e-05
"2029",2020,"MCMA",33,35,334760.6,21722,9.461859687519,6.414,2.82645558871594e-05
"2030",2020,"MCMA",33,35,334760.6,21722,3.18916833850082,6.414,9.52671353349474e-06
"2031",2020,"MCMA",33,35,334760.6,21722,16.9362666423491,6.414,5.05921743548944e-05
"2032",2020,"MCMA",33,35,334760.6,21722,14.6780977567025,6.414,4.38465511075752e-05
"2033",2020,"MCMA",33,35,334760.6,21722,7.71210894279287,6.414,2.30376840727161e-05
"2034",2020,"MCMA",33,35,334760.6,21722,4.82667092224451,6.414,1.44182765900303e-05
"2035",2020,"MCMA",33,35,334760.6,21722,24.9983257340872,6.414,7.46752327904992e-05
"2036",2020,"MCMA",33,35,334760.6,21722,9.94056507994407,6.414,2.96945491194127e-05
"2037",2020,"MCMA",33,35,334760.6,21722,63.8394908505076,6.414,0.000190701925048849
"2038",2020,"MCMA",33,35,334760.6,21722,11.8850993981397,6.414,3.55032802490487e-05
"2039",2020,"MCMA",33,35,334760.6,3780,40.692092170125,6.512,0.000121555798890685
"2040",2020,"MCMA",33,35,334760.6,13056,107.436733937223,7.132,0.000320936017969927
"2041",2020,"MCMA",33,35,334760.6,21722,12.2383509635844,6.414,3.65585166342288e-05
"2042",2020,"MCMA",33,35,334760.6,21722,182.627757918414,6.414,0.000545547349115799
"2043",2020,"MCMA",33,35,334760.6,13056,191.755702548978,7.132,0.000572814430817062
"2044",2020,"MCMA",33,35,334760.6,21722,2.66424311508298,6.414,7.95865198916176e-06
"2045",2020,"MCMA",33,35,334760.6,21722,42.2449255273877,6.414,0.000126194437240785
"2046",2020,"MCMA",33,35,334760.6,21722,133.033879263177,6.414,0.000397400050254352
"2047",2020,"MCMA",33,35,334760.6,21722,95.998588971974,6.414,0.0002867678841894
"2048",2020,"MCMA",33,35,334760.6,13056,117.290388034548,7.132,0.00035037094578797
"2049",2020,"MCMA",33,35,334760.6,21722,10.4027633898717,6.414,3.1075232240209e-05
"2050",2020,"MCMA",33,35,334760.6,13056,119.340329471245,7.132,0.000356494550049334
"2051",2020,"MCMA",33,35,334760.6,21722,57.2927819320323,6.414,0.000171145534844998
"2052",2020,"MCMA",33,36,334760.6,21722,51.7302482790626,6.414,0.000154529082212968
"2053",2020,"MCMA",33,36,334760.6,13056,222.563599647316,7.132,0.000664844069604716
"2054",2020,"MCMA",33,36,334760.6,21722,13.1887771676077,6.414,3.93976386934654e-05
"2055",2020,"MCMA",33,36,334760.6,21722,7.98383045865883,6.414,2.3849373130108e-05
"2056",2020,"MCMA",33,36,334760.6,21722,17.6645609095831,6.414,5.27677418118593e-05
"2057",2020,"MCMA",33,36,334760.6,21722,134.454962951504,6.414,0.000401645124759319
"2058",2020,"MCMA",33,36,334760.6,21722,7.21434511563153,6.414,2.15507593056994e-05
"2059",2020,"MCMA",33,36,334760.6,21722,6.96233026529507,6.414,2.07979381841682e-05
"2060",2020,"MCMA",33,36,334760.6,21722,2.6948787995978,6.414,8.05016719290682e-06
"2061",2020,"MCMA",33,36,334760.6,13056,113.236913450326,7.132,0.000338262368541357
"2062",2020,"MCMA",33,36,334760.6,13056,137.05847834125,7.132,0.000409422370318519
"2063",2020,"MCMA",33,36,334760.6,21722,102.203782504447,6.414,0.000305304096433234
"2064",2020,"MCMA",33,36,334760.6,21722,7.71837481630443,6.414,2.30564015487618e-05
"2065",2020,"MCMA",33,36,334760.6,21722,66.1690191043391,6.414,0.000197660713669228
"2066",2020,"MCMA",33,36,334760.6,21722,6.68007363291825,6.414,1.99547785280533e-05
"2067",2020,"MCMA",33,36,334760.6,21722,172.956111686905,6.414,0.000516656116899376
"2068",2020,"MCMA",33,36,334760.6,21722,77.3786396473045,6.414,0.000231146197154936
"2069",2020,"MCMA",33,36,334760.6,21722,3.88774909119035,6.414,1.16135205014878e-05
"2070",2020,"MCMA",33,36,334760.6,13056,171.563541625188,7.132,0.000512496218566906
"2071",2020,"MCMA",33,36,334760.6,21722,10.4199740119112,6.414,3.11266439715761e-05
"2072",2020,"MCMA",33,36,334760.6,13056,60.4766961517677,7.132,0.000180656553225701
"2073",2020,"MCMA",33,36,334760.6,13056,160.282183224779,7.132,0.000478796439081478
"2074",2020,"MCMA",33,36,334760.6,21722,145.973721710883,6.414,0.000436054068820771
"2075",2020,"MCMA",33,36,334760.6,21722,55.7524052904323,6.414,0.000166544107312606
"2076",2020,"MCMA",33,36,334760.6,21722,415.105420682187,6.414,0.00124000680092636
"2077",2020,"MCMA",33,36,334760.6,21722,2.12364513883518,6.414,6.34377265076946e-06
"2078",2020,"MCMA",33,36,334760.6,13056,318.960170653318,7.132,0.000952800809454033
"2079",2020,"MCMA",33,36,334760.6,21722,45.6449296929384,6.414,0.000136350961531729
"2080",2020,"MCMA",33,36,334760.6,21722,11.0214494547142,6.414,3.29233770482972e-05
"2081",2020,"MCMA",33,36,334760.6,21722,75.1810701523706,6.414,0.000224581596975184
"2082",2020,"MCMA",33,36,334760.6,21722,3.10818315414959,6.414,9.28479383221797e-06
"2083",2020,"MCMA",33,36,334760.6,21722,145.019425477608,6.414,0.000433203386173906
"2084",2020,"MCMA",33,36,334760.6,13056,110.110217014136,7.132,0.000328922271659615
"2085",2020,"MCMA",33,36,334760.6,13056,514.64235046503,7.132,0.00153734444992938
"2086",2020,"MCMA",33,36,334760.6,21722,7.02953422538479,6.414,2.09986904832432e-05
"2087",2020,"MCMA",33,36,334760.6,21722,4.74459958233429,6.414,1.41731123146938e-05
"2088",2020,"MCMA",33,36,334760.6,21722,6.41461799056385,6.414,1.91618069467071e-05
"2089",2020,"MCMA",33,36,334760.6,13056,71.2715970306323,7.132,0.000212903182246155
"2090",2020,"MCMA",33,36,334760.6,21722,79.7677404284941,6.414,0.000238282941387051
"2091",2020,"MCMA",33,36,334760.6,21722,15.9105375512414,6.414,4.75281068060023e-05
"2092",2020,"MCMA",33,36,334760.6,13056,119.2712147672,7.132,0.000356288089958019
"2093",2020,"MCMA",33,36,334760.6,13056,39.8338155237635,7.132,0.000118991946853254
"2094",2020,"MCMA",33,36,334760.6,21722,227.095621935184,6.414,0.000678382169034183
"2095",2020,"MCMA",33,36,334760.6,21722,11.068492226777,6.414,3.30639036576497e-05
"2096",2020,"MCMA",33,36,334760.6,21722,288.241145022817,6.414,0.000861036648347556
"2097",2020,"MCMA",33,36,334760.6,21722,116.820643823962,6.414,0.000348967721482043
"2098",2020,"MCMA",33,36,334760.6,21722,2.38910078118957,6.414,7.13674423211565e-06
"2099",2020,"MCMA",33,36,334760.6,21722,9.21702312630521,6.414,2.75331778181339e-05
"2100",2020,"MCMA",33,36,334760.6,21722,7.10345858148349,6.414,2.12195180122257e-05
"2101",2020,"MCMA",33,36,334760.6,21722,1.11222553948488,6.414,3.32245054969097e-06
"2102",2020,"MCMA",33,36,334760.6,21722,7.40251620388274,6.414,2.21128657431094e-05
"2103",2020,"MCMA",33,36,334760.6,21722,155.758618299946,6.414,0.000465283603566088
"2104",2020,"MCMA",33,36,334760.6,21722,3.78022275504679,6.414,1.12923168229678e-05
"2105",2020,"MCMA",33,36,334760.6,21722,9.63032748085699,6.414,2.87678044574451e-05
"2106",2020,"MCMA",33,36,334760.6,21722,3.24595127233351,6.414,9.69633604532168e-06
"2107",2020,"MCMA",33,36,334760.6,21722,17.2378157630134,6.414,5.14929647127332e-05
"2108",2020,"MCMA",33,36,334760.6,21722,14.9394403279449,6.414,4.46272360843687e-05
"2109",2020,"MCMA",33,36,334760.6,21722,7.84942253847939,6.414,2.3447868531958e-05
"2110",2020,"MCMA",33,36,334760.6,21722,4.91260948255859,6.414,1.46749930623813e-05
"2111",2020,"MCMA",33,36,334760.6,21722,25.4434192899683,6.414,7.60048204297886e-05
"2112",2020,"MCMA",33,36,334760.6,21722,10.1175561915075,6.414,3.02232586257387e-05
"2113",2020,"MCMA",33,36,334760.6,21722,64.9761488127465,6.414,0.000194097360360647
"2114",2020,"MCMA",33,36,334760.6,21722,12.0967128161497,6.414,3.6135413833497e-05
"2115",2020,"MCMA",33,36,334760.6,3780,41.3770452055114,6.512,0.0001236018970139
"2116",2020,"MCMA",33,36,334760.6,13056,108.791954264911,7.132,0.000324984344827052
"2117",2020,"MCMA",33,36,334760.6,21722,12.4562540026297,6.414,3.72094386335481e-05
"2118",2020,"MCMA",33,36,334760.6,21722,185.879433212159,6.414,0.000555260784011496
"2119",2020,"MCMA",33,36,334760.6,13056,194.174532836543,7.132,0.000580039983309095
"2120",2020,"MCMA",33,36,334760.6,21722,2.71167978962023,6.414,8.10035526767557e-06
"2121",2020,"MCMA",33,36,334760.6,21722,42.9970936654034,6.414,0.000128441320948174
"2122",2020,"MCMA",33,36,334760.6,21722,135.402538788769,6.414,0.000404475732176276
"2123",2020,"MCMA",33,36,334760.6,21722,97.7078375744451,6.414,0.000291873767625118
"2124",2020,"MCMA",33,36,334760.6,13056,118.769903580875,7.132,0.000354790568486481
"2125",2020,"MCMA",33,36,334760.6,21722,10.5879839121355,6.414,3.16285247192636e-05
"2126",2020,"MCMA",33,36,334760.6,13056,120.84570323388,7.132,0.000360991416653813
"2127",2020,"MCMA",33,36,334760.6,21722,58.3128761698507,6.414,0.000174192769907363
"2128",2020,"MCMA",33,37,334760.6,21722,52.6251071078711,6.414,0.000157202212888467
"2129",2020,"MCMA",33,37,334760.6,13056,225.453994367333,7.132,0.000673478283786483
"2130",2020,"MCMA",33,37,334760.6,21722,13.4169240271773,6.414,4.00791611294079e-05
"2131",2020,"MCMA",33,37,334760.6,21722,8.1219392327575,6.414,2.42619329537511e-05
"2132",2020,"MCMA",33,37,334760.6,21722,17.9701323849353,6.414,5.36805477852987e-05
"2133",2020,"MCMA",33,37,334760.6,21722,136.780840260757,6.414,0.000408593007243854
"2134",2020,"MCMA",33,37,334760.6,21722,7.33914290098079,6.414,2.19235564190672e-05
"2135",2020,"MCMA",33,37,334760.6,21722,7.08276855651243,6.414,2.11577125758301e-05
"2136",2020,"MCMA",33,37,334760.6,21722,2.74149632351495,6.414,8.18942349701532e-06
"2137",2020,"MCMA",33,37,334760.6,13056,114.707501530616,7.132,0.000342655323029699
"2138",2020,"MCMA",33,37,334760.6,13056,138.838432937414,7.132,0.000414739467360896
"2139",2020,"MCMA",33,37,334760.6,21722,103.971760817993,6.414,0.000310585417811993
"2140",2020,"MCMA",33,37,334760.6,21722,7.8518915899175,6.414,2.34552441055414e-05
"2141",2020,"MCMA",33,37,334760.6,21722,67.3136478836114,6.414,0.000201079959480331
"2142",2020,"MCMA",33,37,334760.6,21722,6.79562929070787,6.414,2.02999674714046e-05
"2143",2020,"MCMA",33,37,334760.6,21722,175.948003446336,6.414,0.000525593523987996
"2144",2020,"MCMA",33,37,334760.6,21722,78.7171787255639,6.414,0.000235144693627517
"2145",2020,"MCMA",33,37,334760.6,21722,3.9550015539985,6.414,1.18144176883376e-05
"2146",2020,"MCMA",33,37,334760.6,13056,173.791607470846,7.132,0.000519151917731197
"2147",2020,"MCMA",33,37,334760.6,21722,10.6002245626183,6.414,3.1665090105043e-05
"2148",2020,"MCMA",33,37,334760.6,13056,61.2620964756218,7.132,0.00018300270842991
"2149",2020,"MCMA",33,37,334760.6,13056,162.363740032989,7.132,0.000485014485076766
"2150",2020,"MCMA",33,37,334760.6,21722,148.498856965257,6.414,0.000443597176505411
"2151",2020,"MCMA",33,37,334760.6,21722,56.716841645586,6.414,0.000169425080626531
"2152",2020,"MCMA",33,37,334760.6,21722,422.286146909903,6.414,0.00126145713357517
"2153",2020,"MCMA",33,37,334760.6,21722,2.16038114272001,6.414,6.45351078567791e-06
"2154",2020,"MCMA",33,37,334760.6,13056,323.102450858225,7.132,0.000965174667682593
"2155",2020,"MCMA",33,37,334760.6,21722,46.4345212701085,6.414,0.000138709636887102
"2156",2020,"MCMA",33,37,334760.6,21722,11.2121046647494,6.414,3.34929040775689e-05
"2157",2020,"MCMA",33,37,334760.6,21722,76.4815944417998,6.414,0.00022846653531449
"2158",2020,"MCMA",33,37,334760.6,21722,3.16195024844305,6.414,9.44540739992416e-06
"2159",2020,"MCMA",33,37,334760.6,21722,147.52805278087,6.414,0.000440697181152353
"2160",2020,"MCMA",33,37,334760.6,13056,111.540199232171,7.132,0.000333193927935877
"2161",2020,"MCMA",33,37,334760.6,13056,521.325921070639,7.132,0.00155730967464701
"2162",2020,"MCMA",33,37,334760.6,21722,7.15113504837066,6.414,2.13619376006933e-05
"2163",2020,"MCMA",33,37,334760.6,21722,4.8266743251909,6.414,1.44182867553437e-05
"2164",2020,"MCMA",33,37,334760.6,21722,6.52558164786787,6.414,1.94932786231948e-05
"2165",2020,"MCMA",33,37,334760.6,13056,72.1971888527944,7.132,0.000215668118807274
"2166",2020,"MCMA",33,37,334760.6,21722,81.1476075111239,6.414,0.000242404893261405
"2167",2020,"MCMA",33,37,334760.6,21722,16.1857669474355,6.414,4.83502746363685e-05
"2168",2020,"MCMA",33,37,334760.6,13056,120.820169268113,7.132,0.000360915141352099
"2169",2020,"MCMA",33,37,334760.6,13056,40.3511303508532,7.132,0.00012053727455039
"2170",2020,"MCMA",33,37,334760.6,21722,231.024049287324,6.414,0.00069011720401781
"2171",2020,"MCMA",33,37,334760.6,21722,11.2599612090502,6.414,3.36358615949732e-05
"2172",2020,"MCMA",33,37,334760.6,21722,293.227301904533,6.414,0.000875931342889615
"2173",2020,"MCMA",33,37,334760.6,21722,118.841472797158,6.414,0.000355004360719744
"2174",2020,"MCMA",33,37,334760.6,21722,2.43042878556001,6.414,7.26019963388765e-06
"2175",2020,"MCMA",33,37,334760.6,21722,9.37646435835599,6.414,2.80094621599913e-05
"2176",2020,"MCMA",33,37,334760.6,21722,7.22633818941471,6.414,2.15865851280429e-05
"2177",2020,"MCMA",33,37,334760.6,21722,1.13146544025368,6.414,3.37992416148637e-06
"2178",2020,"MCMA",33,37,334760.6,21722,7.53056907818383,6.414,2.24953864886842e-05
"2179",2020,"MCMA",33,37,334760.6,21722,158.453018179815,6.414,0.000473332340125497
"2180",2020,"MCMA",33,37,334760.6,21722,3.84561516702533,6.414,1.14876576485564e-05
"2181",2020,"MCMA",33,37,334760.6,21722,9.79691828328409,6.414,2.92654460629001e-05
"2182",2020,"MCMA",33,37,334760.6,21722,3.30210155675242,6.414,9.86406870089377e-06
"2183",2020,"MCMA",33,37,334760.6,21722,17.5360051616355,6.414,5.23837188774172e-05
"2184",2020,"MCMA",33,37,334760.6,21722,15.1978711400841,6.414,4.53992230270949e-05
"2185",2020,"MCMA",33,37,334760.6,21722,7.98520624904104,6.414,2.38534829040247e-05
"2186",2020,"MCMA",33,37,334760.6,21722,4.99759055483648,6.414,1.49288493175017e-05
"2187",2020,"MCMA",33,37,334760.6,21722,25.8835538175252,6.414,7.7319594413217e-05
"2188",2020,"MCMA",33,37,334760.6,21722,10.2925753492562,6.414,3.07460774931585e-05
"2189",2020,"MCMA",33,37,334760.6,21722,66.1001426531278,6.414,0.000197454965289009
"2190",2020,"MCMA",33,37,334760.6,21722,12.3059685344811,6.414,3.67605044753805e-05
"2191",2020,"MCMA",33,37,334760.6,3780,42.0495557608927,6.512,0.000125610826844296
"2192",2020,"MCMA",33,37,334760.6,13056,110.204816434133,7.132,0.000329204859933138
"2193",2020,"MCMA",33,37,334760.6,21722,12.6717292659226,6.414,3.78531083583988e-05
"2194",2020,"MCMA",33,37,334760.6,21722,189.094879830673,6.414,0.000564865996269194
"2195",2020,"MCMA",33,37,334760.6,13056,196.69624368846,7.132,0.000587572861586639
"2196",2020,"MCMA",33,37,334760.6,21722,2.7585879464795,6.414,8.24047975323113e-06
"2197",2020,"MCMA",33,37,334760.6,21722,43.7408814908943,6.414,0.000130663170907491
"2198",2020,"MCMA",33,37,334760.6,21722,137.744807795958,6.414,0.000411472580094426
"2199",2020,"MCMA",33,37,334760.6,21722,99.3980425126779,6.414,0.000296922763648643
"2200",2020,"MCMA",33,37,334760.6,13056,120.312347640691,7.132,0.00035939817182993
"2201",2020,"MCMA",33,37,334760.6,21722,10.7711407922638,6.414,3.21756526672011e-05
"2202",2020,"MCMA",33,37,334760.6,13056,122.41510534239,7.132,0.000365679549332836
"2203",2020,"MCMA",33,37,334760.6,21722,59.3216049853845,6.414,0.00017720605407382
"2204",2020,"MCMA",33,38,334760.6,21722,53.4897974199637,6.414,0.000159785223888246
"2205",2020,"MCMA",33,38,334760.6,13056,228.337134519988,7.132,0.000682090827056674
"2206",2020,"MCMA",33,38,334760.6,21722,13.6373793357166,6.414,4.07377072920667e-05
"2207",2020,"MCMA",33,38,334760.6,21722,8.2553919239905,6.414,2.46605840830447e-05
"2208",2020,"MCMA",33,38,334760.6,21722,18.265402080984,6.414,5.45625801871069e-05
"2209",2020,"MCMA",33,38,334760.6,21722,139.028304901749,6.414,0.000415306654671276
"2210",2020,"MCMA",33,38,334760.6,21722,7.45973335892576,6.414,2.22837853646031e-05
"2211",2020,"MCMA",33,38,334760.6,21722,7.19914649263818,6.414,2.15053578367292e-05
"2212",2020,"MCMA",33,38,334760.6,21722,2.78654222350184,6.414,8.32398503139809e-06
"2213",2020,"MCMA",33,38,334760.6,13056,116.174398599358,7.132,0.000347037251693772
"2214",2020,"MCMA",33,38,334760.6,13056,140.613920046688,7.132,0.000420043219084588
"2215",2020,"MCMA",33,38,334760.6,21722,105.68013500004,6.414,0.000315688689170828
"2216",2020,"MCMA",33,38,334760.6,21722,7.98090709150091,6.414,2.38406404203509e-05
"2217",2020,"MCMA",33,38,334760.6,21722,68.4196876124667,6.414,0.000204383931718568
"2218",2020,"MCMA",33,38,334760.6,21722,6.90728920239609,6.414,2.06335190055105e-05
"2219",2020,"MCMA",33,38,334760.6,21722,178.83902908739,6.414,0.000534229622862996
"2220",2020,"MCMA",33,38,334760.6,21722,80.0105914249382,6.414,0.000239008388158398
"2221",2020,"MCMA",33,38,334760.6,21722,4.01998672392972,6.414,1.20085419966678e-05
"2222",2020,"MCMA",33,38,334760.6,13056,176.014081120514,7.132,0.000525790911835245
"2223",2020,"MCMA",33,38,334760.6,21722,10.7743982981038,6.414,3.2185383519159e-05
"2224",2020,"MCMA",33,38,334760.6,13056,62.0455255325357,7.132,0.000185342975047051
"2225",2020,"MCMA",33,38,334760.6,13056,164.440072366501,7.132,0.000491216924472298
"2226",2020,"MCMA",33,38,334760.6,21722,150.938861936867,6.414,0.000450885982211965
"2227",2020,"MCMA",33,38,334760.6,21722,57.6487638059134,6.414,0.000172208927233114
"2228",2020,"MCMA",33,38,334760.6,21722,429.224788182698,6.414,0.00128218430777905
"2229",2020,"MCMA",33,38,334760.6,21722,2.19587865991666,6.414,6.55954930155061e-06
"2230",2020,"MCMA",33,38,334760.6,13056,327.234334403268,7.132,0.000977517468911419
"2231",2020,"MCMA",33,38,334760.6,21722,47.1974932220063,6.414,0.000140988793848518
"2232",2020,"MCMA",33,38,334760.6,21722,11.3963322856434,6.414,3.40432305523513e-05
"2233",2020,"MCMA",33,38,334760.6,21722,77.7382739509105,6.414,0.000232220500115338
"2234",2020,"MCMA",33,38,334760.6,21722,3.21390468421347,6.414,9.60060617711126e-06
"2235",2020,"MCMA",33,38,334760.6,21722,149.952106336524,6.414,0.000447938336639749
"2236",2020,"MCMA",33,38,334760.6,13056,112.966592354829,7.132,0.00033745486283281
"2237",2020,"MCMA",33,38,334760.6,13056,527.992716661803,7.132,0.00157722478888437
"2238",2020,"MCMA",33,38,334760.6,21722,7.2686363236482,6.414,2.17129385108289e-05
"2239",2020,"MCMA",33,38,334760.6,21722,4.90598206930748,6.414,1.4655195591439e-05
"2240",2020,"MCMA",33,38,334760.6,21722,6.63280436990651,6.414,1.98135753428166e-05
"2241",2020,"MCMA",33,38,334760.6,13056,73.1204575430406,7.132,0.000218426115686973
"2242",2020,"MCMA",33,38,334760.6,21722,82.4809549173444,6.414,0.000246387881122642
"2243",2020,"MCMA",33,38,334760.6,21722,16.4517174916225,6.414,4.91447245931047e-05
"2244",2020,"MCMA",33,38,334760.6,13056,122.36523606653,7.132,0.000365530579364867
"2245",2020,"MCMA",33,38,334760.6,13056,40.8671467756055,7.132,0.000122078723647901
"2246",2020,"MCMA",33,38,334760.6,21722,234.820036949063,6.414,0.000701456613917716
"2247",2020,"MCMA",33,38,334760.6,21722,11.4449751673505,6.414,3.41885370242211e-05
"2248",2020,"MCMA",33,38,334760.6,21722,298.045359693531,6.414,0.000890323890247331
"2249",2020,"MCMA",33,38,334760.6,21722,120.79417324472,6.414,0.000360837485787514
"2250",2020,"MCMA",33,38,334760.6,21722,2.47036349240625,6.414,7.37949296424444e-06
